"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1091","panE",895,861,912,17,0,300,1601,303,3,0,0.018640350877193,1097,"panE",259,218.180628056643,-0.0337785509947742,0.056414906754437,-0.598752225928611,0.549338124687266,0.999807467026667,226.917536007426,226.605569612422,206.957703148562,212.241703458162
"1092","panF",1434,1398,1452,18,0,483,2460,483,0,0,0.012396694214876,1098,"panF",1760,160.380978797574,-0.0270125411700926,0.0524194221537878,-0.515315508264158,0.606332563643728,0.999807467026667,158.015450175212,175.43657002252,143.720627186502,164.351267806064
"1093","parC",2243,2211,2259,16,0,752,3986,752,0,0,0.00708277999114653,1099,"parC",1638,1279.57226885768,0.0278357306147409,0.0605738536473377,0.459533758192126,0.645850915694772,0.999807467026667,1221.8636554246,1295.93323451159,1262.82524421206,1337.66694128247
"1094","parE",1848,1758,1893,45,0,630,3379,630,0,0,0.0237717908082409,1100,"parE",1640,1398.4591943813,-0.0913247225013135,0.0607584781406277,-1.50307784684697,0.132818970723974,0.999807467026667,1404.68385649941,1542.37984478132,1266.65779427037,1380.1152819741
"1095","pbpC",2296,2262,2313,17,0,765,3986,770,5,0,0.00734976221357544,1101,"pbpC",1383,208.009910444656,0.00409725458283277,0.055834292074742,0.0733824040850741,0.941501819346432,0.999807467026667,210.381035407694,203.631733061854,215.580940779752,202.445932529324
"1096","pbpG",931,927,933,2,0,309,1643,310,1,0,0.00214362272240086,1102,"pbpG",1165,435.283656714045,0.024327835160009,0.0608528636140638,0.399781271006392,0.689317626540168,0.999807467026667,406.981653648946,445.901282140572,423.496781442891,464.75490962377
"1097","pck",1586,1512,1623,37,0,540,2901,540,0,0,0.0227972889710413,1103,"pck",1817,27129.9653673318,-0.111893398306595,0.0524952154311556,-2.13149707811632,0.0330482129028435,0.999807467026667,28072.5471569996,28941.8127272271,25347.527948126,26157.9736369744
"1098","pcm",623,615,627,4,0,208,1083,208,0,0,0.00637958532695375,1104,"pcm",1479,579.424253410299,0.0258450376952892,0.0616938846051987,0.418923818149576,0.675271809364123,0.999807467026667,580.614909946126,556.593403702401,603.626634183307,576.862065809363
"1099","pcnB",1385,1359,1398,13,0,463,2472,465,2,0,0.00929899856938484,1105,"pcnB",128,1321.01955675991,0.0142100138711415,0.0602687433967701,0.235777503731777,0.813605325492132,0.999807467026667,1287.09096334576,1333.5267852307,1304.02515733886,1359.43532112433
"1100","pdhR",765,765,765,0,0,254,1307,254,0,0,0,1106,"pdhR",112,489.64852132796,0.0603022972355043,0.0612704030771127,0.984199453684189,0.325017454370104,0.999807467026667,479.558517392212,453.211139224844,540.389558221246,485.43487047354
"1101","pdxB",1114,1068,1137,23,0,374,1964,378,4,0,0.0202286719437115,1107,"pdxB",1275,975.349153952701,-0.0294427578351244,0.0615478367426597,-0.478371936258764,0.632385504213893,0.999807467026667,945.336617617981,1042.17676715759,909.272501333267,1004.61072970197
"1102","pdxH",647,627,657,10,0,217,1160,218,1,0,0.015220700152207,1108,"pdxH",909,681.514997741991,-0.0243331127234099,0.0617391161811864,-0.394127973131317,0.693486559462417,0.999807467026667,659.622635033732,726.808647236155,641.952134766374,697.676573931702
"1103","pdxJ",711,669,732,21,0,243,1263,243,0,0,0.0286885245901639,1109,"pdxJ",1410,1215.95794055244,-0.131244480659808,0.060470745205102,-2.17037974668013,0.0299780898156313,0.999807467026667,1293.5218246901,1322.03986695542,1107.60696685064,1140.66310371361
"1104","pdxK",833,795,852,19,0,280,1481,283,3,0,0.0223004694835681,1110,"pdxK",1319,553.520276283245,-0.00895705874501231,0.0609134685236362,-0.147045619993495,0.883096012114036,0.999807467026667,512.631518591675,602.541076803537,499.189645094449,599.718864643319
"1105","pdxY",861,855,864,3,0,287,1528,287,0,0,0.00347222222222222,1111,"pdxY",907,548.771126881649,0.0248821187146867,0.0614764057328681,0.404742574294378,0.685666744013864,0.999807467026667,511.712824113912,564.947526084425,531.766320590056,586.657836738202
"1106","pepA",1494,1458,1512,18,0,503,2694,503,0,0,0.0119047619047619,1112,"pepA",2312,3496.64764515738,-0.0337297119584197,0.0567692888861796,-0.594154209436137,0.552408976150124,0.999807467026667,3482.77076519899,3627.77764439426,3358.27198859125,3517.77018244502
"1107","pepB",1272,1248,1284,12,0,425,2264,427,2,0,0.00934579439252336,1113,"pepB",1386,1454.51148069002,0.00877321392688948,0.0597148717973134,0.146918408477337,0.883196421729386,0.999807467026667,1449.69988590979,1445.26317209029,1467.86667233147,1455.21619242853
"1108","pepD",1439,1401,1458,19,0,484,2570,485,1,0,0.0130315500685871,1114,"pepD",178,2822.21130032982,-0.00277494617545881,0.0576200187927142,-0.0481594111491281,0.96158919784083,0.999807467026667,2759.75821119962,2892.61487477608,2748.89652932049,2887.5755860231
"1109","pepE",686,678,690,4,0,229,1196,229,0,0,0.00579710144927536,1115,"pepE",2188,1189.08445489274,0.0350036334390838,0.0605024942949633,0.578548601127636,0.56289379471721,0.999807467026667,1174.09154258093,1156.00168461268,1223.54160611442,1202.70298626292
"1110","pepN",2554,2436,2613,59,0,867,4682,870,3,0,0.0225794106391121,1116,"pepN",557,6342.65920314223,-0.101995633222574,0.0555108232360514,-1.83740083963182,0.0661507429732025,0.999807467026667,6484.14562405025,6824.27372081649,5864.75972672384,6197.45774097833
"1111","pepQ",1304,1248,1332,28,0,441,2378,443,2,0,0.021021021021021,1117,"pepQ",2084,3056.67047157049,-0.0565981697047454,0.0579570182419554,-0.97655420208926,0.328789901658445,0.999807467026667,3041.79741587282,3249.75360660764,2865.78930609884,3069.34155770265
"1112","pepT",1212,1186,1225,13,0,405,2171,408,3,0,0.0106122448979592,1118,"pepT",656,570.126698985714,-0.0111900965115373,0.0616499532985799,-0.181510218788683,0.855967112940949,0.999807467026667,598.07010502362,551.372077213635,574.882508746006,556.182104959594
"1113","perM",1049,1023,1062,13,0,353,1787,353,0,0,0.012241054613936,1119,"yfgO",1363,279.271125129622,0.0146144941405097,0.0578262954010337,0.252730942543631,0.800476135220295,0.999807467026667,293.982232884114,255.844997949509,302.77145460623,264.485815078633
"1114","pfkA",958,948,963,5,0,320,1678,320,0,0,0.00519210799584631,1120,"pfkA",2126,1468.97972201531,0.0316588004518753,0.0596692264645672,0.530571658586441,0.595715639689234,0.999807467026667,1441.43163560992,1445.26317209029,1493.73638522504,1495.48769513597
"1115","pfkB",922,906,930,8,0,307,1608,309,2,0,0.00860215053763441,1121,"pfkB",957,179.185708879447,0.0102760269697403,0.054197733889528,0.189602520848678,0.849620611693566,0.999807467026667,171.795867341654,181.702161809039,178.213577711262,185.031228655834
"1116","pflA",737,729,741,4,0,246,1320,246,0,0,0.00539811066126856,1122,"pflA",533,377.837724190596,0.0196184390578714,0.0584018560435449,0.335921499536655,0.736930063916493,0.999807467026667,327.97392856134,412.484792612473,342.055092703874,428.837082884697
"1117","pflB",2277,2265,2283,6,0,760,4113,760,0,0,0.0026281208935611,1123,"pflB",534,18383.0201012082,0.039951744440588,0.0521728703544256,0.765757072002826,0.443820861335837,0.999807467026667,18080.8260168508,18021.9305086229,18741.1697851198,18688.1540942392
"1118","pflC",861,825,879,18,0,290,1539,292,2,0,0.0204778156996587,1124,"pflC",2149,48.3608196875381,-0.00507451167344786,0.0348023511743567,-0.145809449712895,0.884071815843737,0.999807467026667,42.2599459770915,56.3903260786672,39.2836380976438,55.5093685967501
"1119","pflD",2256,2172,2298,42,0,760,4090,765,5,0,0.0182767624020888,1125,"pflD",2148,121.097811133661,-0.00696942873918804,0.0492395272561622,-0.141541341429427,0.887442303026295,0.999807467026667,124.023754497986,121.134774539359,121.683464351238,117.549251146059
"1120","pfs",699,699,699,0,0,232,1207,232,0,0,0,1126,"mtn",139,1049.87553802432,0.034551149867304,0.0610656212875723,0.565803624671147,0.571527282186844,0.999807467026667,1002.29567523928,1053.66368543287,1045.32802840316,1098.21476302198
"1121","pgi",1629,1587,1650,21,0,548,2953,549,1,0,0.0127272727272727,1127,"pgi",2191,3151.18210744411,-0.0228194184888572,0.0565531115555543,-0.403504208012336,0.686577339723841,0.999807467026667,3168.5772538041,3204.85019880425,3089.03534699521,3142.26563017289
"1122","pgk",1163,1161,1164,1,0,387,2003,387,0,0,0.000859106529209622,1128,"pgk",1588,8623.26611490158,0.0439234764605142,0.0545044294261834,0.805869851733807,0.420317896311802,0.999807467026667,8255.38857717704,8633.9854818226,8607.90743095687,8995.78296964979
"1123","pgl",981,951,996,15,0,330,1766,331,1,0,0.0150602409638554,1129,"pgl",436,503.699780666596,-0.00683169147109871,0.0615087757358912,-0.111068565247224,0.911561975775,0.999807467026667,514.4689075472,498.114547028227,505.896607696486,496.319060394471
"1124","pgm",1607,1539,1641,34,0,544,2911,546,2,0,0.0207190737355271,1130,"pgm",396,7722.58953317297,-0.0586765021707723,0.05575982493005,-1.0523078622356,0.292658325656867,0.999807467026667,7693.14755678617,8191.21699557529,7244.47774771426,7761.51583261617
"1125","pgpB",765,765,765,0,0,254,1301,254,0,0,0,1131,"pgpB",734,323.704913070092,0.0223614165470969,0.0596687991349147,0.374758950595544,0.707839745653367,0.999807467026667,320.624372739237,313.279589325929,334.38999258726,326.525697627942
"1126","pheA",1143,1107,1161,18,0,385,2060,386,1,0,0.0155038759689922,1132,"pheA",1430,837.614050392496,-0.0204672542374761,0.0616471028168736,-0.332006749745812,0.739884162270539,0.999807467026667,811.207223864603,886.581237792379,797.170412127796,855.497327785207
"1127","pheP",1366,1344,1377,11,0,457,2365,458,1,0,0.00798838053740015,1133,"pheP",334,366.098165473998,-0.00248663387852996,0.0603940898237678,-0.0411734639231429,0.967157608449676,0.999807467026667,369.315180060669,364.448588915831,366.008530568291,364.620362351201
"1128","pheS",972,948,984,12,0,327,1750,327,0,0,0.0121951219512195,1134,"pheS",954,2709.24595986091,0.00673555235325511,0.0572775430864684,0.117594994308448,0.906388571389496,0.999807467026667,2673.40093028992,2726.57669243334,2678.95249075639,2758.05372596401
"1129","pheT",2353,2283,2388,35,0,793,4183,795,2,0,0.0146566164154104,1135,"pheT",953,9027.083372125,0.00115580333585752,0.0547949887554009,0.0210932306422564,0.983171284859948,0.999807467026667,8790.98745771278,9253.23480339019,8791.86983375559,9272.24139364145
"1130","phnC",769,729,789,20,0,259,1377,262,3,0,0.0253485424588086,1136,"phnC",2231,5.87648751532185,-0.00216361432936015,0.0137304518760784,-0.157577794881585,0.87478950205832,0.999807467026667,8.26825029986572,4.17706119101239,6.70696260203674,4.35367596837255
"1131","phnD",989,933,1017,28,0,338,1778,338,0,0,0.0275319567354966,1137,"phnD",2230,3.36009024756151,-0.00536714323824977,0.0102736984198623,-0.522415883638691,0.601380799234688,0.999807467026667,6.43086134434,2.08853059550619,3.83255005830671,1.08841899209314
"1132","phnF",707,669,726,19,0,241,1284,241,0,0,0.0261707988980716,1138,"phnF",2229,1.70126068807204,-0.00131249990221511,0.00763878864414434,-0.171820423807803,0.863578708433703,0.999807467026667,2.75608343328857,1.0442652977531,1.91627502915336,1.08841899209314
"1133","phnI",1019,927,1065,46,0,351,1844,354,3,0,0.0431924882629108,1139,"phnI",2228,2.12164586626122,-0.00231743330404298,0.0072774650143383,-0.318439635158273,0.75015147724511,0.999807467026667,0,5.22132648876548,0,3.26525697627942
"1134","phnJ",831,801,846,15,0,280,1510,281,1,0,0.0177304964539007,1140,"phnJ",2227,5.84391714594274,-0.00224416237229668,0.0135270691149276,-0.165901597251409,0.868234390490254,0.999807467026667,8.26825029986572,4.17706119101239,7.66510011661342,3.26525697627942
"1135","phnK",735,687,759,24,0,251,1304,252,1,0,0.0316205533596838,1141,"phnK",2226,19.1091654147591,0.00236627163892516,0.0240211482238908,0.0985078488700939,0.921529039777245,0.999807467026667,16.5365005997314,20.8853059550619,17.2464752623802,21.7683798418628
"1136","phnL",655,600,682,27,0,224,1178,226,2,0,0.0395894428152493,1142,"phnL",2225,0.261066324438274,-0.000843644977619799,0.00304972203635094,-0.276630121553386,0.782064133281075,0.999807467026667,0,1.0442652977531,0,0
"1137","phoA",1398,1362,1416,18,0,470,2490,471,1,0,0.0127118644067797,1143,"phoA",235,200.844343757659,0.0116703357455902,0.055275384634697,0.211130792172988,0.832785213083157,0.999807467026667,205.78756301888,190.056284191064,212.706528236022,194.826999584672
"1138","phoB",685,675,690,5,0,229,1209,229,0,0,0.0072463768115942,1144,"phoB",243,184.117933608662,0.0158380703830778,0.0543841091316859,0.291226070187662,0.770878425148699,0.999807467026667,173.63325629718,186.923488297804,181.087990254992,194.826999584672
"1139","phoE",1034,990,1056,22,0,350,1825,351,1,0,0.0208333333333333,1145,"phoE",180,85.0628857029012,-0.0322017948030248,0.0437915633858233,-0.735342433868199,0.462130971227132,0.999807467026667,97.3816146428629,85.629754415754,84.3161012827476,72.9240724702403
"1140","phoH",1064,1062,1065,1,0,354,1900,354,0,0,0.000938967136150235,1146,"phoH",601,1205.94448465045,0.0351607741403936,0.0607510476561201,0.578768194079883,0.562745594898292,0.999807467026667,1215.43279408026,1146.6032969329,1266.65779427037,1195.08405331827
"1141","phoP",661,639,672,11,0,222,1163,223,1,0,0.0163690476190476,1147,"phoP",659,1252.08226355023,-0.015061235899738,0.060685816224002,-0.248183790494706,0.803992207395748,0.999807467026667,1220.94496094684,1305.33162219137,1205.33699333746,1276.71547772525
"1142","phoQ",1459,1455,1461,2,0,486,2574,486,0,0,0.00136892539356605,1148,"phoQ",658,1418.05968064852,0.0345639994539162,0.0600798968146888,0.575300579502089,0.565088029665886,0.999807467026667,1359.66782708903,1421.24507024196,1413.2528340006,1478.07299126248
"1143","phoR",1281,1251,1296,15,0,429,2276,431,2,0,0.0115740740740741,1149,"phoR",244,160.349956813785,0.00534882261161891,0.0510637912446471,0.104747855207081,0.91657588783732,0.999807467026667,141.47894957548,176.480835320273,142.762489671925,180.677552687461
"1144","phoU",720,708,726,6,0,241,1274,241,0,0,0.00826446280991736,1150,"phoU",2008,915.412498367479,0.00701477355664273,0.0613320917083515,0.114373623355284,0.908941622279917,0.999807467026667,897.564504774312,925.219053809244,900.649263702077,938.217171184285
"1145","php",872,858,879,7,0,291,1564,292,1,0,0.00796359499431172,1151,"php",1804,20.2772550303696,0.00110250418951402,0.0248373845643028,0.0443889003956792,0.964594409130342,0.999807467026667,19.29258403302,20.8853059550619,19.1627502915335,21.7683798418628
"1146","phpB",608,600,612,4,0,201,1077,203,2,0,0.0065359477124183,1152,"cobC",372,66.9460420260335,0.0069521298006903,0.039505651237862,0.175978109026271,0.860311140513232,0.999807467026667,56.9590576212972,74.1428361404699,59.404525903754,77.2777484386128
"1147","pitA",1497,1491,1500,3,0,499,2603,499,0,0,0.002,1153,"pitA",1871,1299.38884565481,0.0333176346360741,0.0603934994051532,0.551675842006784,0.581170464241905,0.999807467026667,1244.83101736867,1304.28735689362,1294.44378219309,1353.99322616386
"1148","pitB",1489,1467,1500,11,0,498,2607,499,1,0,0.00733333333333333,1154,"pitB",1619,34.1379133371751,-0.00371734398171027,0.0306001851618604,-0.12148109438055,0.903309988292597,0.999807467026667,41.3412514993286,28.1951630393336,35.4510880393371,31.564150770701
"1149","pldA",866,858,870,4,0,289,1539,289,0,0,0.00459770114942529,1155,"pldA",2066,758.329524350328,0.000676023726332555,0.0616641550266439,0.0109629934285236,0.991252972017052,0.999807467026667,773.540750276326,742.472626702452,776.091386807109,741.213333615427
"1150","pldB",1020,1014,1023,3,1,340,1812,340,0,1,0.00293255131964809,1156,"pldB",15,427.872227019266,0.242848908429982,0.0607565707090952,3.99708057244956,6.41284782256121e-05,0.0100852720089479,357.372151849752,324.766507601213,538.473283192093,490.876965434005
"1151","plsB",2387,2313,2424,37,0,807,4313,807,0,0,0.0152640264026403,1157,"plsB",2202,1908.68459990908,0.00310555552045647,0.059290862306031,0.0523783159777149,0.958227251738757,0.999807467026667,1845.65720582558,1965.30729037133,1855.91236573502,1967.86153770439
"1152","plsC",731,717,738,7,0,244,1308,245,1,0,0.00948509485094851,1158,"plsC",1637,307.788992936925,0.00151205996060675,0.0574418694330227,0.0263233069454645,0.978999465096426,0.999807467026667,339.916956772257,274.641773309064,340.13881767472,276.458423991657
"1153","plsX",1065,1053,1071,6,0,355,1847,356,1,0,0.00560224089635854,1159,"plsX",630,2479.18929535721,0.0365848155993997,0.0579823811530397,0.630964352823612,0.528063832732471,0.999807467026667,2485.98725682629,2378.83634828155,2581.22246426957,2470.71111205142
"1154","plsY",616,612,618,2,0,205,1055,205,0,0,0.00323624595469256,1160,"plsY",1652,178.829155838943,0.0149756335762661,0.0533653564276817,0.280624633259226,0.77899832032778,0.999807467026667,188.332367941386,161.86112115173,196.418190488219,168.704943774436
"1155","pmbA",1331,1287,1353,22,0,450,2399,450,0,0,0.016260162601626,1161,"pmbA",2303,651.696378337747,0.00627709942219619,0.0617452389913523,0.101661270160041,0.919025544753998,0.999807467026667,666.972190855835,630.736239842871,674.528810261981,634.5482723903
"1156","pncA",633,615,642,9,0,211,1127,213,2,0,0.014018691588785,1162,"pncA",980,510.287476142324,-0.0210387774994967,0.0614750449850185,-0.342232811779541,0.732175694192311,0.999807467026667,534.680186057983,502.29160821924,515.477982842252,488.700127449819
"1157","pncB",1189,1161,1203,14,0,399,2143,400,1,0,0.0116375727348296,1163,"pncB",556,904.879425407202,0.00594027840359349,0.0614567031693085,0.0966579412375649,0.92299804140447,0.999807467026667,874.597142830241,928.351849702503,880.528375895967,936.040333200099
"1158","pnp",2111,2061,2136,25,0,708,3711,711,3,0,0.0117041198501873,1164,"pnp",1711,11565.7305690326,-0.0693748694917376,0.0545423139847935,-1.27194584210489,0.2033923624136,0.999807467026667,11605.8673375782,12282.6484321719,10895.939815766,11478.4666906142
"1159","pntA",1518,1488,1533,15,0,508,2676,510,2,0,0.00978473581213307,1165,"pntA",881,17499.8749097103,0.00280403805430789,0.0561463914226953,0.0499415542701191,0.960168963082033,0.999807467026667,16684.4104106513,18267.3328535949,16780.8204302959,18266.9359442991
"1160","pntB",1375,1347,1389,14,0,462,2397,462,0,0,0.0100791936645068,1166,"pntB",880,13602.6125207792,0.0148781223505275,0.0570188443531043,0.260933425068926,0.794143848013175,0.999807467026667,12828.6496874805,14173.8128864028,13027.7957856991,14380.1917235345
"1161","pnuC",720,720,720,0,0,239,1232,239,0,0,0,1167,"pnuC",423,575.195163747976,0.0279195468840152,0.0615867318699975,0.453337042513478,0.650306063179485,0.999807467026667,537.436269491272,588.965627932747,560.510446027356,613.86831154053
"1162","polA",2784,2778,2787,3,0,928,4927,928,0,0,0.00107642626480086,1168,"polA",2090,2264.42528189909,0.0390971425794342,0.0578544813834571,0.675784168218533,0.499177687805075,0.999807467026667,2209.46021901967,2228.46214540511,2301.44631001318,2318.33245315838
"1163","polB",2309,2223,2352,43,0,779,4194,783,4,0,0.0182823129251701,1169,"polB",76,84.9755578620594,-0.00995701393160258,0.0441903681323547,-0.225320909338892,0.821729634562627,0.999807467026667,88.1946698652343,85.629754415754,83.3579637681709,82.7198433990785
"1164","potA",1128,1110,1137,9,0,378,2015,378,0,0,0.0079155672823219,1170,"potA",655,321.161378258206,0.00611472767194768,0.0595102403634352,0.102750848166709,0.91816071617774,0.999807467026667,308.68134452832,329.987834089979,316.185379810304,329.790954604221
"1165","potB",818,798,828,10,0,275,1391,275,0,0,0.0120772946859903,1171,"potB",654,187.851331173558,0.00584975838164541,0.0547729255112949,0.106800181422464,0.914947503545235,0.999807467026667,182.820201074809,190.056284191064,185.878677827875,192.650161600486
"1166","potC",788,774,795,7,0,264,1356,264,0,0,0.00880503144654088,1172,"potC",653,450.974550128457,0.0245189905382491,0.0611649352157507,0.400866778518801,0.6885182102263,0.999807467026667,429.949015593017,454.255404522597,448.408356821885,471.285423576329
"1167","potD",1016,954,1047,31,0,347,1828,348,1,0,0.0296084049665712,1173,"potD",25,4245.30540068488,-0.172486491895981,0.0578771568668761,-2.98021708793884,0.0028804417162493,0.267499979612582,4409.73349326172,4831.81553270358,3714.69914401378,4024.97343276043
"1168","potE",1290,1230,1320,30,0,439,2260,439,0,0,0.0227272727272727,1174,"potE",397,130.398984733926,-0.0195384976602083,0.0501720839088345,-0.389429661636356,0.696958333577546,0.999807467026667,138.722866142192,130.533162219137,129.348564467851,122.991346106525
"1169","potF",1086,1032,1113,27,0,369,1950,370,1,0,0.0242587601078167,1175,"potF",496,1484.24571699812,-0.0441883789824427,0.060163532936552,-0.734471145985449,0.462661639486958,0.999807467026667,1477.26072024268,1565.35368133189,1398.88077128195,1495.48769513597
"1170","potG",1077,963,1134,57,0,374,1993,377,3,0,0.0502645502645503,1176,"potG",24,571.445847376305,-0.184417591983495,0.0615910391242885,-2.99422764424135,0.00275140576390682,0.267499979612582,667.890885333598,631.780505140624,520.268670415136,465.843328615863
"1171","potH",941,915,954,13,0,315,1623,317,2,0,0.0136268343815514,1177,"potH",497,292.340687461272,-0.00402501070960565,0.0584684166993375,-0.0688407680047758,0.945116366867364,0.999807467026667,312.356122439372,274.641773309064,303.729592120807,278.635261975843
"1172","potI",834,810,846,12,0,280,1418,281,1,0,0.0141843971631206,1178,"potI",498,249.617148420555,-0.0349126947545679,0.0558971112400793,-0.624588533826322,0.532241147093354,0.999807467026667,289.3887604953,230.782630803434,260.613403964856,217.683798418628
"1173","poxA",978,978,978,0,0,325,1750,325,0,0,0,1179,"epmA",2262,129.456292726693,0.0125143456068636,0.050117522742715,0.249700003551805,0.802819355454059,0.999807467026667,124.023754497986,129.488896921384,129.348564467851,134.963955019549
"1174","poxB",1682,1608,1719,37,0,569,3050,572,3,0,0.0215241419429901,1180,"poxB",509,45.9304847346083,-0.016972329550788,0.035220044710104,-0.481894037627924,0.629881221884052,0.999807467026667,47.7721128436686,50.1247342921487,41.1999131267971,44.6251786758187
"1175","ppc",2622,2562,2652,30,0,882,4680,883,1,0,0.0113122171945701,1181,"ppc",2152,2190.22277037968,0.0215867544639461,0.0584672103709539,0.369211295134242,0.711970237436609,0.999807467026667,2113.91599333234,2216.97522712982,2168.26519548702,2261.73466556954
"1176","pphA",652,642,657,5,0,216,1138,218,2,0,0.0076103500761035,1182,"pphA",1023,63.0434217731207,0.00690419238347693,0.0393247355671002,0.175568691916472,0.860632800472733,0.999807467026667,67.0646968766886,56.3903260786672,69.9440385640975,58.7746255730295
"1177","ppiD",1856,1824,1872,16,0,622,3258,623,1,0,0.00854700854700855,1183,"ppiD",270,7426.73389697788,0.00947047070358513,0.0550048878779076,0.172175075142529,0.863299892401792,0.999807467026667,7207.15817804962,7579.27753109198,7280.88697326817,7639.61290550174
"1178","ppk",2046,2004,2067,21,0,688,3640,688,0,0,0.0101596516690856,1184,"ppk",1370,825.026281493428,-0.00870576618133031,0.0615286862361515,-0.141491176130707,0.887481930345076,0.999807467026667,840.605447153015,818.703993438428,836.454050225439,804.341635156829
"1179","pps",2352,2298,2379,27,0,792,4243,792,0,0,0.0113493064312736,1185,"ppsA",947,23879.0293812744,0.000336452938348877,0.0538152914180713,0.00625199510182148,0.995011662130958,0.999807467026667,23237.4581205337,24513.0835994562,23227.1696283678,24538.4061767398
"1180","ppx",1524,1488,1542,18,0,512,2735,513,1,0,0.0116731517509728,1186,"ppx",1371,625.016008029377,0.0144991145993767,0.0617382215164829,0.234848271350119,0.814326500173965,0.999807467026667,605.419660845723,631.780505140624,614.16614684365,648.69771928751
"1181","pqiA",1252,1248,1254,2,0,417,2193,417,0,0,0.00159489633173844,1187,"pqiA",567,241.851111134615,0.018570787388039,0.0570265314556587,0.32565170831894,0.74468788525487,0.999807467026667,248.047508995972,225.561304314669,258.697128935703,235.098502292118
"1182","pqiB",1641,1641,1641,0,0,546,2890,546,0,0,0,1188,"pqiB",568,590.641048290518,-0.00295992102547616,0.0617224268220288,-0.0479553571995935,0.961751821437396,0.999807467026667,583.370993379415,600.452546208031,584.463883891773,594.276769682854
"1183","prc",2028,1986,2049,21,0,680,3597,682,2,0,0.0102489019033675,1189,"prc",1019,5058.30493525623,-0.00202439361956134,0.0560717402105772,-0.0361036345930898,0.971199724232761,0.999807467026667,4925.12109528668,5201.48544810818,4918.11986232209,5188.49333530799
"1184","prfA",1072,1050,1083,11,0,360,1913,360,0,0,0.0101569713758079,1190,"prfA",691,589.326598758629,-0.00081803083339868,0.0613896106413425,-0.0133252324758643,0.989368317369484,0.999807467026667,546.6232142689,632.824770438377,550.929070881589,626.929339445648
"1185","prfB",1089,1068,1099,10,0,363,1924,365,2,0,0.00909918107370337,1191,"prfB",1565,2767.98896091278,-0.00286603047362459,0.0573601475283353,-0.0499655352561427,0.960149852881795,0.999807467026667,2719.33565417806,2824.73763042213,2723.02681642692,2804.85574262402
"1186","prfC",1557,1491,1590,33,0,527,2840,529,2,0,0.0207547169811321,1192,"prfC",2341,745.234308526881,-0.0729021678877961,0.0617003302291269,-1.18155231288181,0.237383384699781,0.999807467026667,758.84163863212,804.084279269885,689.859010495208,728.15230571031
"1187","prkB",864,852,870,6,0,288,1538,289,1,0,0.00689655172413793,1193,"prkB",1788,336.887174977476,0.0147520354801403,0.059843489515745,0.246510282062662,0.805287246045208,0.999807467026667,325.217845128052,339.386221769757,332.473717558107,350.470915453991
"1188","prlC",1993,1893,2043,50,0,679,3645,680,1,0,0.0244738130200685,1194,"prlC",1874,966.671098179391,-0.0469484406443624,0.0615693815332306,-0.762529027825675,0.445744325095608,0.999807467026667,944.417923140218,1047.39809364636,892.026026070887,982.842349860104
"1189","prmA",879,873,882,3,0,292,1530,293,1,0,0.00340136054421769,1195,"prmA",1761,395.108212898948,0.0243654093414045,0.060619247796645,0.401941796162522,0.687726861879092,0.999807467026667,374.827346927246,398.909343741683,390.920105947284,415.776054979579
"1190","prmB",907,855,933,26,0,309,1655,310,1,0,0.0278670953912111,1196,"prmB",1283,1109.79328204931,-0.106720786918743,0.0607236042541175,-1.75748439555953,0.0788352793182713,0.999807467026667,1173.17284810317,1185.24111294977,1034.78851574281,1045.97065140151
"1191","prmC",832,828,834,2,0,277,1458,277,0,0,0.00239808153477218,1197,"prmC",692,189.385681258901,0.0158139647614183,0.0543630692114375,0.290895363172232,0.771131347696435,0.999807467026667,174.551950774943,196.321875977582,182.046127769569,204.62277051351
"1192","proA",1247,1233,1254,7,0,415,2176,417,2,0,0.00558213716108453,1198,"proA",182,1341.4255674115,0.0212490736221691,0.0600431800677423,0.353896539093954,0.723416420820299,0.999807467026667,1318.3265755897,1332.48251993295,1350.01575803854,1364.8774160848
"1193","proB",1095,1077,1104,9,0,367,1908,367,0,0,0.00815217391304348,1199,"proB",181,781.494563283492,0.0130344612643087,0.0616041793576866,0.211584041865535,0.832431560215703,0.999807467026667,786.402472965006,763.357932657514,799.086687156949,777.131160354501
"1194","proC",808,804,810,2,0,269,1405,269,0,0,0.00246913580246914,1200,"proC",237,174.158105977574,0.0152268921559033,0.0536919662332875,0.283597216196993,0.77671907071308,0.999807467026667,163.527617041789,177.525100618026,170.548477594649,185.031228655834
"1195","proP",1489,1461,1503,14,0,497,2616,500,3,0,0.00931470392548237,1201,"proP",2233,282.8250251142,0.0120661168853164,0.0580851432899148,0.207731550649569,0.835438581157983,0.999807467026667,260.909231684652,297.615609859633,270.194779110623,302.580479801892
"1196","proS",1715,1707,1719,4,0,570,3026,572,2,0,0.00232693426410704,1202,"proS",160,3412.97396651732,0.0389882282172768,0.057482661175459,0.678260668869694,0.497606431698563,0.999807467026667,3237.47933963631,3453.38533966949,3373.60218882448,3587.42899793898
