Gene	Identity	Score	Length	Mismatches	DE
VV1_RS10135	737	717.0	747	10	0
VV1_RS02270	2053	1953.0	2103	50	0
VV1_RS00590	1192	1176.0	1200	8	0
VV1_RS14565	1249	1221.0	1263	14	0
VV1_RS08930	613	609.0	615	2	0
VV1_RS14760	684	684.0	684	0	0
VV1_RS10680	1025	1023.0	1026	1	0
VV1_RS07790	875	861.0	882	7	0
VV1_RS09455	1498	1464.0	1515	17	0
VV1_RS07170	919	915.0	921	2	0
VV1_RS14610	901	897.0	903	2	0
VV1_RS04685	617	603.0	624	7	0
VV1_RS04680	1436	1392.0	1458	22	0
VV1_RS07030	748	726.0	759	11	0
VV1_RS06945	771	759.0	777	6	0
VV1_RS10760	947	921.0	960	13	0
VV1_RS10445	2105	2025.0	2145	40	0
