Gene	Identity	Score	Length	Mismatches	DE
kch	415	2164.0	417	2	0
trg	545	2854.0	546	1	0
yhcC	307	1653.0	309	2	0
yeiL	218	1169.0	219	1	0
nhaR	300	1620.0	301	1	0
yeiH	349	1777.0	349	0	0
sapD	330	1774.0	330	0	0
sapF	268	1412.0	268	0	0
sapA	547	2923.0	547	0	0
sapB	321	1665.0	321	0	0
cfa	381	2060.0	382	1	0
nhaA	385	1948.0	388	3	0
bglJ	206	1095.0	207	1	0
bglJ	9	32.0	22	13	0
birA	317	1645.0	321	4	0
yeiQ	483	2581.0	488	5	0
yeiR	326	1705.0	328	2	0
nfrB	742	3961.0	745	3	0
folP	282	1495.0	282	0	0
aaeA	309	1627.0	310	1	0
aaeB	653	3462.0	655	2	0
folE	222	1183.0	222	0	0
folD	288	1510.0	288	0	0
aldA	477	2525.0	479	2	0
folC	420	2210.0	422	2	0
folM	236	1270.0	240	4	0
aaeR	309	1646.0	309	0	0
ddpD	324	1723.0	328	4	0
yiaF	236	1239.0	236	0	0
rpoC	1407	7482.0	1407	0	0
rpoB	1342	7109.0	1342	0	0
rpoA	329	1710.0	329	0	0
bglG	278	1474.0	278	0	0
rpoD	611	3236.0	613	2	0
rpoH	284	1501.0	284	0	0
rpoN	474	2513.0	477	3	0
yjaH	230	1225.0	231	1	0
gshB	316	1682.0	316	0	0
mrdA	633	3379.0	633	0	0
mrdB	370	1885.0	370	0	0
rpsD	206	1079.0	206	0	0
rpsC	233	1212.0	233	0	0
rpsB	240	1278.0	241	1	0
rpsA	557	2872.0	557	0	0
fdnG	1010	5474.0	1015	5	0
fdnH	292	1577.0	294	2	0
fdnI	217	1143.0	217	0	0
deoR	252	1360.0	252	0	0
deoA	439	2313.0	440	1	0
deoB	407	2175.0	407	0	0
deoC	257	1351.0	259	2	0
deoD	239	1257.0	239	0	0
usg	336	1750.0	337	1	0
tas	346	1852.0	346	0	0
cbrA	349	1888.0	354	5	0
phoQ	486	2574.0	486	0	0
phoP	222	1163.0	223	1	0
phoR	429	2276.0	431	2	0
phoU	241	1274.0	241	0	0
yfhH	281	1479.0	282	1	0
thiQ	228	1185.0	232	4	0
phoA	470	2490.0	471	1	0
anmK	367	1925.0	369	2	0
thiI	479	2539.0	482	3	0
phoB	229	1209.0	229	0	0
phoE	350	1825.0	351	1	0
thiM	258	1357.0	262	4	0
thiL	323	1676.0	325	2	0
thiC	631	3411.0	631	0	0
phoH	354	1900.0	354	0	0
thiG	254	1320.0	256	2	0
thiF	250	1298.0	251	1	0
thiE	209	1076.0	211	2	0
thiD	266	1405.0	266	0	0
trxB	321	1710.0	321	0	0
yiaU	323	1737.0	324	1	0
yiaT	242	1290.0	246	4	0
yiaV	377	1993.0	378	1	0
yiaY	381	2013.0	383	2	0
purA	432	2278.0	432	0	0
yiaD	219	1114.0	219	0	0
uraA	429	2163.0	429	0	0
yiaK	331	1769.0	332	1	0
yiaJ	279	1495.0	282	3	0
yqjH	253	1350.0	254	1	0
yiaO	326	1734.0	328	2	0
yiaN	425	2131.0	425	0	0
narY	511	2769.0	514	3	0
narX	598	3176.0	598	0	0
tar	553	2910.0	553	0	0
narZ	1244	6730.0	1246	2	0
narU	461	2354.0	462	1	0
narW	230	1202.0	231	1	0
narV	226	1181.0	226	0	0
narQ	564	2991.0	566	2	0
narP	214	1090.0	215	1	0
narL	216	1115.0	216	0	0
narI	224	1175.0	225	1	0
narH	511	2775.0	512	1	0
narK	463	2379.0	463	0	0
narJ	232	1214.0	236	4	0
tam	247	1315.0	252	5	0
narG	1246	6753.0	1247	1	0
yihV	298	1574.0	298	0	0
gcd	795	4219.0	796	1	0
gcl	591	3164.0	593	2	0
sthA	466	2511.0	466	0	0
yihW	261	1368.0	261	0	0
paaX	314	1646.0	316	2	0
paaC	248	1308.0	248	0	0
paaA	308	1671.0	309	1	0
paaF	252	1299.0	255	3	0
paaG	258	1358.0	262	4	0
paaE	352	1880.0	356	4	0
paaJ	398	2065.0	401	3	0
paaK	436	2348.0	437	1	0
paaH	472	2500.0	475	3	0
sdiA	236	1280.0	240	4	0
ydcI	306	1609.0	307	1	0
yrbL	210	1119.0	210	0	0
yrbG	325	1619.0	325	0	0
kbl	398	2111.0	398	0	0
dmsD	204	1059.0	204	0	0
dmsA	812	4395.0	814	2	0
dmsB	205	1105.0	205	0	0
dmsC	284	1431.0	287	3	0
ruvA	203	1054.0	203	0	0
ruvB	336	1740.0	336	0	0
yjtD	224	1183.0	228	4	0
tsf	283	1451.0	283	0	0
mutH	228	1179.0	229	1	0
ynjF	206	1049.0	206	0	0
mutL	613	3231.0	615	2	0
mutM	268	1424.0	269	1	0
mutS	851	4517.0	853	2	0
tsx	294	1550.0	294	0	0
rlpA	359	1859.0	362	3	0
tsr	547	2837.0	554	7	0
dam	278	1495.0	278	0	0
ydjZ	232	1192.0	234	2	0
modA	254	1319.0	257	3	0
modB	229	1144.0	229	0	0
modC	350	1839.0	352	2	0
ydjE	451	2309.0	452	1	0
modE	262	1365.0	262	0	0
modF	486	2557.0	489	3	0
ydjF	252	1336.0	252	0	0
ydjI	278	1487.0	278	0	0
ydjH	315	1649.0	315	0	0
ydjK	458	2381.0	459	1	0
ydjJ	345	1830.0	347	2	0
yeaJ	495	2651.0	496	1	0
ydjL	357	1896.0	358	1	0
ydjN	461	2350.0	463	2	0
yadH	256	1301.0	256	0	0
cusR	226	1171.0	227	1	0
yadL	195	998.0	200	5	0
yfjD	397	2073.0	398	1	0
nfo	284	1523.0	285	1	0
nadA	346	1859.0	347	1	0
gudD	444	2393.0	446	2	0
yadG	308	1619.0	308	0	0
nfi	223	1173.0	223	0	0
nadD	213	1133.0	213	0	0
cusA	1047	5479.0	1047	0	0
cusC	457	2391.0	457	0	1
cusC	5	28.0	10	5	1
cusB	406	2127.0	407	1	0
gudP	449	2316.0	450	1	0
nadR	408	2210.0	410	2	0
uxuB	485	2614.0	486	1	0
waaF	347	1857.0	348	1	0
map	264	1402.0	264	0	0
kdsA	284	1496.0	284	0	0
kdsB	247	1302.0	248	1	0
kdsD	328	1722.0	328	0	0
rplD	201	1047.0	201	0	0
rplB	273	1426.0	273	0	0
rplC	209	1074.0	209	0	0
rplA	234	1197.0	234	0	0
metR	316	1680.0	317	1	0
lrhA	311	1651.0	312	1	0
hyuA	460	2475.0	461	1	0
rep	671	3613.0	673	2	0
metB	385	2037.0	386	1	0
metC	392	2108.0	395	3	0
mrcB	842	4468.0	844	2	0
metA	304	1634.0	309	5	0
metF	296	1590.0	296	0	0
metG	675	3667.0	677	2	0
metK	384	2052.0	384	0	0
metH	1225	6572.0	1227	2	0
metI	217	1075.0	217	0	0
metN	342	1819.0	343	1	0
metL	810	4265.0	810	0	0
ycjR	260	1393.0	262	2	0
ycjS	349	1902.0	351	2	0
ycjP	280	1452.0	280	0	0
caiT	503	2621.0	504	1	0
ycjW	329	1758.0	332	3	0
ycjU	215	1118.0	219	4	0
ycjX	461	2461.0	465	4	0
yhbJ	284	1503.0	284	0	0
yhbU	329	1782.0	331	2	0
yhbW	334	1778.0	335	1	0
caiD	260	1360.0	261	1	0
ycjF	352	1848.0	353	1	0
caiB	404	2181.0	405	1	0
caiA	379	2043.0	380	1	0
ycjN	426	2256.0	430	4	0
ycjO	293	1500.0	293	0	0
ycjM	558	3014.0	559	1	0
garD	520	2765.0	523	3	0
yegH	524	2747.0	527	3	0
pgl	330	1766.0	331	1	0
pgm	544	2911.0	546	2	0
pgk	387	2003.0	387	0	0
pgi	548	2953.0	549	1	0
potI	280	1418.0	281	1	0
potH	315	1623.0	317	2	0
potG	374	1993.0	377	3	0
potF	369	1950.0	370	1	0
potE	439	2260.0	439	0	0
potD	347	1828.0	348	1	0
potC	264	1356.0	264	0	0
potB	275	1391.0	275	0	0
potA	378	2015.0	378	0	0
prmA	292	1530.0	293	1	0
prmC	277	1458.0	277	0	0
prmB	309	1655.0	310	1	0
pflD	760	4090.0	765	5	0
pflB	760	4113.0	760	0	0
pflC	290	1539.0	292	2	0
pflA	246	1320.0	246	0	0
ahpF	521	2763.0	521	0	0
udp	252	1337.0	253	1	0
yqcE	420	2200.0	425	5	0
xylR	392	2106.0	392	0	0
xylH	393	1959.0	393	0	0
xylA	439	2377.0	440	1	0
udk	213	1131.0	213	0	0
xylB	481	2546.0	484	3	0
xylE	489	2571.0	491	2	0
xylG	512	2693.0	513	1	0
xylF	329	1713.0	330	1	0
dnaQ	241	1293.0	243	2	0
dnaX	640	3359.0	643	3	0
dnaA	467	2503.0	467	0	0
dnaC	245	1313.0	245	0	0
dnaB	471	2480.0	471	0	0
dnaE	1160	6178.0	1160	0	0
dnaG	581	3111.0	581	0	0
dnaK	638	3339.0	638	0	0
dnaJ	374	1977.0	376	2	0
dnaN	366	1944.0	366	0	0
sdhA	588	3167.0	588	0	0
sdhB	237	1267.0	238	1	0
tldD	481	2517.0	481	0	0
trpB	397	2122.0	397	0	0
trpA	267	1395.0	268	1	0
trpD	530	2799.0	531	1	0
trpE	516	2736.0	520	4	0
yraI	228	1215.0	231	3	0
yliE	779	4134.0	782	3	0
yliF	439	2323.0	442	3	0
trpS	333	1799.0	334	1	0
fdoG	1015	5485.0	1016	1	0
fdoI	211	1104.0	211	0	0
fdoH	300	1621.0	300	0	0
fieF	300	1562.0	300	0	0
pstS	346	1798.0	346	0	0
evgA	204	1071.0	204	0	0
envY	250	1325.0	253	3	0
btuD	248	1294.0	249	1	0
btuF	266	1375.0	266	0	0
ydeP	754	4089.0	759	5	0
ydeQ	301	1576.0	304	3	0
btuC	324	1593.0	326	2	0
btuB	614	3232.0	614	0	0
pstC	319	1602.0	319	0	0
pstB	257	1388.0	257	0	0
pstA	295	1508.0	296	1	0
ydeO	251	1350.0	253	2	0
envC	419	2157.0	419	0	0
ydeE	392	2002.0	395	3	0
ydeA	396	2005.0	396	0	0
yfiN	407	2174.0	408	1	0
uvrY	218	1156.0	218	0	0
yfiH	240	1288.0	243	3	0
yfiF	345	1842.0	345	0	0
feaB	498	2649.0	499	1	0
yfiE	290	1532.0	293	3	0
nagZ	339	1805.0	341	2	0
nagE	645	3358.0	648	3	0
nagB	266	1443.0	266	0	0
nagC	406	2139.0	406	0	0
nagA	381	2024.0	382	1	0
feaR	299	1615.0	301	2	0
yfiP	230	1223.0	232	2	0
uidB	454	2363.0	457	3	0
uidC	420	2210.0	421	1	0
uidA	602	3266.0	603	1	0
ybaP	260	1379.0	264	4	0
aes	317	1707.0	319	2	0
aer	502	2672.0	506	4	0
ysgA	268	1433.0	271	3	0
csrD	645	3447.0	646	1	0
aroP	457	2367.0	457	0	0
tyrR	512	2730.0	513	1	0
yfgF	743	3963.0	747	4	0
tyrP	403	2041.0	403	0	0
yfgM	206	1057.0	206	0	0
yheO	240	1274.0	240	0	0
flhB	382	1996.0	382	0	0
aroA	427	2276.0	427	0	0
aroB	361	1899.0	362	1	0
flhA	690	3569.0	692	2	0
aroD	248	1294.0	252	4	0
aroE	268	1416.0	272	4	0
aroF	354	1904.0	356	2	0
aroG	349	1864.0	350	1	0
kefB	599	3090.0	601	2	0
kefC	619	3196.0	620	1	0
ybiR	370	1880.0	372	2	0
aroM	225	1159.0	225	0	0
dld	570	3076.0	571	1	0
uvrC	610	3268.0	610	0	0
ycfQ	209	1123.0	210	1	0
gldA	367	1928.0	367	0	0
rsuA	230	1226.0	231	1	0
aegA	657	3538.0	659	2	0
prkB	288	1538.0	289	1	0
ydeM	380	2068.0	385	5	0
endA	235	1271.0	235	0	0
yniC	221	1139.0	222	1	0
yniA	285	1510.0	286	1	0
yegL	216	1143.0	219	3	0
ydeN	560	3003.0	560	0	0
ycaD	380	1950.0	382	2	0
ttdA	303	1615.0	303	0	0
ttdB	200	1059.0	201	1	0
rpe	225	1178.0	225	0	0
ynjE	430	2288.0	435	5	0
nhoA	278	1491.0	281	3	0
wzyE	450	2309.0	450	0	0
agaC	266	1376.0	267	1	0
rhlE	454	2368.0	454	0	0
rhlB	421	2248.0	421	0	0
agaD	262	1372.0	263	1	0
agaI	247	1312.0	251	4	0
hmp	395	2123.0	396	1	0
ybiT	530	2814.0	530	0	0
agaS	381	2042.0	384	3	0
agaR	269	1412.0	269	0	0
yicH	565	2957.0	569	4	0
lgt	290	1493.0	291	1	0
mutY	348	1868.0	350	2	0
yicL	305	1551.0	307	2	0
ybiU	421	2271.0	421	0	0
rbn	304	1612.0	305	1	0
fabR	214	1111.0	215	1	0
yojI	546	2863.0	547	1	0
fabD	309	1624.0	309	0	0
fabG	243	1243.0	244	1	0
fabF	413	2183.0	413	0	0
fabB	406	2155.0	406	0	0
fabI	262	1383.0	262	0	0
fabH	316	1674.0	317	1	0
cpsG	345	1838.0	456	111	0
cpsB	292	1592.0	472	180	0
fkpA	269	1376.0	270	1	0
ydjX	231	1168.0	236	5	0
eptB	562	3044.0	563	1	0
eptA	544	2925.0	547	3	0
ackA	400	2128.0	400	0	0
setA	391	2012.0	392	1	0
arsB	429	2144.0	429	0	0
setC	393	2054.0	394	1	0
ung	229	1220.0	229	0	0
xdhB	292	1552.0	292	0	0
eamA	294	1483.0	297	3	0
yohK	231	1177.0	231	0	0
alkB	212	1145.0	216	4	0
mtlA	637	3343.0	637	0	0
php	291	1564.0	292	1	0
mtlD	378	1988.0	382	4	0
fhlA	690	3678.0	692	2	0
iscS	404	2161.0	404	0	0
dusB	321	1723.0	321	0	0
dusC	312	1654.0	315	3	0
envZ	449	2371.0	450	1	0
ydjG	326	1729.0	326	0	0
yfaP	256	1375.0	258	2	0
nirC	268	1377.0	268	0	0
nirB	846	4535.0	847	1	0
radA	459	2423.0	460	1	0
sufB	495	2687.0	495	0	0
sufC	247	1292.0	248	1	0
gmd	373	2011.0	373	0	0
sufS	402	2153.0	406	4	0
add	333	1753.0	333	0	0
ada	352	1883.0	354	2	0
gmr	660	3523.0	661	1	0
adk	213	1107.0	214	1	0
otsA	474	2529.0	474	0	0
otsB	266	1412.0	266	0	0
nadC	297	1558.0	297	0	0
yhhX	345	1849.0	345	0	0
rstA	238	1255.0	239	1	0
nadE	270	1450.0	275	5	0
rstB	431	2291.0	433	2	0
cadC	510	2726.0	512	2	0
gudX	442	2368.0	446	4	0
murA	419	2200.0	419	0	0
murB	337	1809.0	342	5	0
murC	490	2594.0	491	1	0
murD	435	2306.0	438	3	0
murE	491	2607.0	495	4	0
murF	451	2361.0	452	1	0
murG	354	1839.0	355	1	0
murP	473	2440.0	474	1	0
murQ	296	1540.0	298	2	0
tmk	213	1105.0	213	0	0
bglH	537	2874.0	538	1	0
dcm	470	2539.0	472	2	0
rarD	294	1527.0	295	1	0
bglA	478	2587.0	479	1	0
bglB	462	2508.0	464	2	0
oppF	333	1767.0	334	1	0
bglX	763	4067.0	765	2	0
yadS	207	1043.0	207	0	0
yddG	272	1388.0	274	2	0
amtB	427	2172.0	428	1	0
dcp	676	3622.0	681	5	0
ndh	434	2315.0	434	0	0
zipA	327	1695.0	328	1	0
yfhG	233	1232.0	237	4	0
yabI	251	1278.0	253	2	0
yfhR	284	1509.0	284	0	0
mazG	263	1389.0	263	0	0
appA	431	2276.0	432	1	0
yjfK	217	1149.0	219	2	0
yjfJ	232	1156.0	232	0	0
hflD	213	1105.0	213	0	0
hflC	334	1743.0	334	0	0
mraY	360	1852.0	360	0	0
yjfC	382	2046.0	387	5	0
hflK	419	2203.0	419	0	0
hdhA	254	1340.0	255	1	0
yjfP	244	1303.0	249	5	0
hflX	425	2227.0	426	1	0
fliY	265	1370.0	266	1	0
arnT	547	2870.0	550	3	0
yhdJ	290	1565.0	294	4	0
fliP	245	1226.0	245	0	0
fliR	258	1281.0	261	3	0
fliM	333	1741.0	334	1	0
fliI	457	2372.0	457	0	0
fliH	225	1166.0	228	3	0
fliD	466	2329.0	468	2	0
fliG	331	1694.0	331	0	0
fliF	552	2896.0	552	0	0
fliA	239	1234.0	239	0	0
srmB	443	2344.0	444	1	0
menA	307	1593.0	308	1	0
mglA	506	2686.0	506	0	0
mglB	332	1719.0	332	0	0
mglC	336	1677.0	336	0	0
xdhD	955	5117.0	956	1	0
yohF	249	1316.0	253	4	0
iadA	388	2033.0	390	2	0
hcr	322	1729.0	322	0	0
nrdA	759	4102.0	761	2	0
hcp	548	2940.0	550	2	0
metQ	270	1389.0	271	1	0
nupG	418	2179.0	418	0	0
pdxH	217	1160.0	218	1	0
yghA	294	1545.0	294	0	0
pdxJ	243	1263.0	243	0	0
pdxK	280	1481.0	283	3	0
wzxC	487	2492.0	492	5	0
pdxB	374	1964.0	378	4	0
wzxE	415	2110.0	416	1	0
pdxY	287	1528.0	287	0	0
yghR	251	1324.0	252	1	0
yghS	234	1248.0	237	3	0
yghT	229	1217.0	230	1	0
yghU	288	1540.0	288	0	0
bcr	395	2021.0	396	1	0
