Gene	Identity	Score	Length	Mismatches	DE
tufA	1184	1182.0	1185	1	0
yhbV	867	843.0	879	12	0
nac	905	879.0	918	13	0
chaA	1090	1068.0	1101	11	0
ycgR	731	723.0	735	4	0
ycgM	651	633.0	660	9	0
yagU	615	615.0	615	0	0
ycgB	1520	1494.0	1533	13	0
ycgG	1514	1494.0	1524	10	0
yhaJ	884	858.0	897	13	0
murI	846	822.0	858	12	0
pyrH	723	717.0	726	3	0
pyrG	1634	1626.0	1638	4	0
pyrF	734	726.0	738	4	0
pyrE	624	588.0	642	18	0
pyrD	1011	1011.0	1011	0	0
pyrC	1034	1008.0	1047	13	0
pyrB	935	933.0	936	1	0
glpT	1346	1320.0	1359	13	0
glpQ	1059	1023.0	1077	18	0
cstA	2058	1962.0	2106	48	0
glpX	1008	1002.0	1011	3	0
glpD	1475	1413.0	1506	31	0
glpG	819	795.0	831	12	0
glpF	846	846.0	846	0	0
glpA	1620	1602.0	1629	9	0
glpC	1176	1146.0	1191	15	0
glpB	1218	1134.0	1260	42	0
mdtG	1221	1209.0	1227	6	0
glpK	1496	1470.0	1509	13	0
agp	1235	1221.0	1242	7	0
cdd	880	870.0	885	5	0
eda	640	636.0	642	2	0
ygfT	1900	1860.0	1920	20	0
edd	1801	1779.0	1812	11	0
tehA	988	978.0	993	5	0
queC	682	654.0	696	14	0
ygfZ	976	966.0	981	5	0
ygcR	779	777.0	780	1	0
yciC	740	732.0	744	4	0
prlC	1993	1893.0	2043	50	0
rseB	956	954.0	957	1	0
ygcU	1426	1368.0	1455	29	0
yciM	1161	1143.0	1170	9	0
rseA	650	648.0	651	1	0
yciK	750	732.0	759	9	0
yihU	895	891.0	897	2	0
codB	1239	1197.0	1260	21	0
yoaE	1557	1557.0	1557	0	0
codA	1268	1244.0	1280	12	0
yihQ	2024	1998.0	2037	13	0
katE	2211	2123.0	2255	44	0
katG	2149	2085.0	2181	32	0
kch	1245	1227.0	1254	9	0
trg	1622	1584.0	1641	19	0
yhcC	925	915.0	930	5	0
yeiL	654	642.0	660	6	0
nhaR	903	897.0	906	3	0
yeiH	1045	1035.0	1050	5	0
sapD	992	990.0	993	1	0
sapF	803	795.0	807	4	0
sapA	1642	1638.0	1644	2	0
sapB	958	942.0	966	8	0
cfa	1138	1116.0	1149	11	0
nhaA	1154	1128.0	1167	13	0
bglJ	620	612.0	624	4	0
birA	949	915.0	966	17	0
yeiQ	1447	1407.0	1467	20	0
yeiR	981	969.0	987	6	0
nfrB	2203	2133.0	2238	35	0
folP	847	843.0	849	2	0
aaeA	926	912.0	933	7	0
aaeB	1956	1932.0	1968	12	0
folE	663	651.0	669	6	0
folD	860	846.0	867	7	0
aldA	1432	1416.0	1440	8	0
folC	1256	1230.0	1269	13	0
folM	714	696.0	723	9	0
aaeR	919	897.0	930	11	0
ddpD	975	951.0	987	12	0
yiaF	702	684.0	711	9	0
rpoC	4213	4191.0	4224	11	0
rpoB	4026	4020.0	4029	3	0
rpoA	989	987.0	990	1	0
bglG	835	831.0	837	2	0
rpoD	1833	1815.0	1842	9	0
rpoH	840	810.0	855	15	0
rpoN	1422	1398.0	1434	12	0
yjaH	691	681.0	696	5	0
gshB	949	945.0	951	2	0
mrdA	1877	1827.0	1902	25	0
mrdB	1104	1086.0	1113	9	0
rpsD	621	621.0	621	0	0
rpsC	702	702.0	702	0	0
rpsB	725	723.0	726	1	0
rpsA	1670	1662.0	1674	4	0
fdnG	3010	2934.0	3048	38	0
fdnH	882	876.0	885	3	0
fdnI	649	639.0	654	5	0
deoR	756	750.0	759	3	0
deoA	1300	1254.0	1323	23	0
deoB	1203	1161.0	1224	21	0
deoC	768	744.0	780	12	0
deoD	707	681.0	720	13	0
usg	993	951.0	1014	21	0
tas	1041	1041.0	1041	0	0
cbrA	1045	1005.0	1065	20	0
phoQ	1459	1455.0	1461	2	0
phoP	661	639.0	672	11	0
phoR	1281	1251.0	1296	15	0
phoU	720	708.0	726	6	0
yfhH	847	843.0	849	2	0
thiQ	674	624.0	699	25	0
phoA	1398	1362.0	1416	18	0
anmK	1090	1050.0	1110	20	0
thiI	1426	1380.0	1449	23	0
phoB	685	675.0	690	5	0
phoE	1034	990.0	1056	22	0
thiM	775	747.0	789	14	0
thiL	966	942.0	978	12	0
thiC	1891	1881.0	1896	5	0
phoH	1064	1062.0	1065	1	0
thiG	766	756.0	771	5	0
thiF	752	744.0	756	4	0
thiE	634	630.0	636	2	0
thiD	796	786.0	801	5	0
trxB	956	936.0	966	10	0
yiaU	969	957.0	975	6	0
yiaT	731	711.0	741	10	0
yiaV	1118	1080.0	1137	19	0
yiaY	1141	1119.0	1152	11	0
purA	1296	1290.0	1299	3	0
yiaD	655	645.0	660	5	0
uraA	1282	1266.0	1290	8	0
yiaK	976	934.0	997	21	0
yiaJ	841	825.0	849	8	0
yqjH	760	750.0	765	5	0
yiaO	965	921.0	987	22	0
yiaN	1276	1272.0	1278	2	0
narY	1515	1455.0	1545	30	0
narX	1782	1752.0	1797	15	0
tar	1660	1656.0	1662	2	0
narZ	3732	3714.0	3741	9	0
narU	1384	1374.0	1389	5	0
narW	690	678.0	696	6	0
narV	670	648.0	681	11	0
narQ	1678	1632.0	1701	23	0
narP	637	615.0	648	11	0
narL	648	642.0	651	3	0
narI	673	663.0	678	5	0
narH	1527	1503.0	1539	12	0
narK	1385	1371.0	1392	7	0
narJ	695	663.0	711	16	0
tam	747	723.0	759	12	0
narG	3731	3705.0	3744	13	0
yihV	897	897.0	897	0	0
gcd	2360	2298.0	2391	31	0
gcl	1720	1596.0	1782	62	0
sthA	1386	1356.0	1401	15	0
yihW	786	786.0	786	0	0
paaX	935	903.0	951	16	0
paaC	740	726.0	747	7	0
paaA	924	912.0	930	6	0
paaF	752	720.0	768	16	0
paaG	778	756.0	789	11	0
paaE	1060	1038.0	1071	11	0
paaJ	1188	1152.0	1206	18	0
paaK	1298	1266.0	1314	16	0
paaH	1417	1395.0	1428	11	0
sdiA	709	681.0	723	14	0
ydcI	920	912.0	924	4	0
yrbL	631	627.0	633	2	0
yrbG	976	972.0	978	2	0
kbl	1180	1146.0	1197	17	0
dmsD	614	612.0	615	1	0
dmsA	2423	2379.0	2445	22	0
dmsB	611	597.0	618	7	0
dmsC	848	816.0	864	16	0
ruvA	604	588.0	612	8	0
ruvB	988	942.0	1011	23	0
yjtD	675	651.0	687	12	0
tsf	851	849.0	852	1	0
mutH	685	675.0	690	5	0
ynjF	621	621.0	621	0	0
mutL	1823	1773.0	1848	25	0
mutM	802	786.0	810	8	0
mutS	2491	2349.0	2562	71	0
tsx	881	873.0	885	4	0
rlpA	1067	1023.0	1089	22	0
tsr	1635	1570.0	1665	30	0
dam	835	831.0	837	2	0
ydjZ	697	675.0	708	11	0
modA	751	705.0	774	23	0
modB	686	678.0	690	4	0
modC	1036	990.0	1059	23	0
ydjE	1352	1338.0	1359	7	0
modE	785	777.0	789	4	0
modF	1457	1437.0	1467	10	0
ydjF	759	759.0	759	0	0
ydjI	837	837.0	837	0	0
ydjH	948	948.0	948	0	0
ydjK	1368	1344.0	1380	12	0
ydjJ	1038	1026.0	1044	6	0
yeaJ	1481	1461.0	1491	10	0
ydjL	1065	1041.0	1077	12	0
ydjN	1376	1344.0	1392	16	0
yadH	759	735.0	771	12	0
cusR	663	621.0	684	21	0
yadL	569	501.0	603	34	0
yfjD	1171	1119.0	1197	26	0
nfo	847	825.0	858	11	0
nadA	1039	1029.0	1044	5	0
gudD	1319	1275.0	1341	22	0
yadG	917	897.0	927	10	0
nfi	671	669.0	672	1	0
nadD	639	633.0	642	3	0
cusA	3129	3099.0	3144	15	0
cusC	1352	1310.0	1373	21	1
cusB	1220	1212.0	1224	4	0
gudP	1335	1299.0	1353	18	0
nadR	1188	1098.0	1233	45	0
uxuB	1449	1425.0	1461	12	0
waaF	1038	1020.0	1047	9	0
map	786	768.0	795	9	0
kdsA	853	849.0	855	2	0
kdsB	737	717.0	747	10	0
kdsD	979	963.0	987	8	0
rplD	606	606.0	606	0	0
rplB	822	822.0	822	0	0
rplC	630	630.0	630	0	0
rplA	705	705.0	705	0	0
metR	938	906.0	954	16	0
lrhA	933	921.0	939	6	0
hyuA	1378	1362.0	1386	8	0
rep	1966	1854.0	2022	56	0
metB	1150	1128.0	1161	11	0
metC	1169	1131.0	1188	19	0
mrcB	2484	2382.0	2535	51	0
metA	919	897.0	930	11	0
metF	870	828.0	891	21	0
metG	1988	1896.0	2034	46	0
metK	1141	1113.0	1155	14	0
metH	3614	3474.0	3684	70	0
metI	643	621.0	654	11	0
metN	1022	1002.0	1032	10	0
metL	2412	2370.0	2433	21	0
ycjR	776	750.0	789	13	0
ycjS	1047	1029.0	1056	9	0
ycjP	840	834.0	843	3	0
caiT	1510	1500.0	1515	5	0
ycjW	972	918.0	999	27	0
ycjU	650	630.0	660	10	0
ycjX	1330	1194.0	1398	68	0
yhbJ	853	849.0	855	2	0
yhbU	982	954.0	996	14	0
yhbW	986	942.0	1008	22	0
caiD	775	753.0	786	11	0
ycjF	1043	1005.0	1062	19	0
caiB	1202	1170.0	1218	16	0
caiA	1139	1131.0	1143	4	0
ycjN	1277	1245.0	1293	16	0
ycjO	871	849.0	882	11	0
ycjM	1677	1671.0	1680	3	0
garD	1542	1482.0	1572	30	0
yegH	1558	1506.0	1584	26	0
pgl	981	951.0	996	15	0
pgm	1607	1539.0	1641	34	0
pgk	1163	1161.0	1164	1	0
pgi	1629	1587.0	1650	21	0
potI	834	810.0	846	12	0
potH	941	915.0	954	13	0
potG	1077	963.0	1134	57	0
potF	1086	1032.0	1113	27	0
potE	1290	1230.0	1320	30	0
potD	1016	954.0	1047	31	0
potC	788	774.0	795	7	0
potB	818	798.0	828	10	0
potA	1128	1110.0	1137	9	0
prmA	879	873.0	882	3	0
prmC	832	828.0	834	2	0
prmB	907	855.0	933	26	0
pflD	2256	2172.0	2298	42	0
pflB	2277	2265.0	2283	6	0
pflC	861	825.0	879	18	0
pflA	737	729.0	741	4	0
ahpF	1553	1527.0	1566	13	0
udp	760	756.0	762	2	0
yqcE	1252	1200.0	1278	26	0
xylR	1176	1170.0	1179	3	0
xylH	1170	1146.0	1182	12	0
xylA	1311	1287.0	1323	12	0
udk	638	630.0	642	4	0
xylB	1431	1383.0	1455	24	0
xylE	1454	1410.0	1476	22	0
xylG	1530	1506.0	1542	12	0
xylF	984	966.0	993	9	0
dnaQ	717	687.0	732	15	0
dnaX	1910	1866.0	1932	22	0
dnaA	1396	1380.0	1404	8	0
dnaC	734	726.0	738	4	0
dnaB	1395	1353.0	1416	21	0
dnaE	3457	3405.0	3483	26	0
dnaG	1739	1725.0	1746	7	0
dnaK	1901	1869.0	1917	16	0
dnaJ	1122	1104.0	1131	9	0
dnaN	1087	1056.0	1102	15	0
sdhA	1727	1647.0	1767	40	0
sdhB	712	702.0	717	5	0
tldD	1422	1374.0	1446	24	0
trpB	1186	1170.0	1194	8	0
trpA	800	786.0	807	7	0
trpD	1574	1530.0	1596	22	0
trpE	1522	1440.0	1563	41	0
yraI	688	672.0	696	8	0
yliE	2313	2241.0	2349	36	0
yliF	1320	1302.0	1329	9	0
trpS	985	945.0	1005	20	0
fdoG	3019	2955.0	3051	32	0
fdoI	635	633.0	636	1	0
fdoH	895	879.0	903	8	0
fieF	899	891.0	903	4	0
pstS	1040	1038.0	1041	1	0
evgA	609	597.0	615	6	0
envY	756	744.0	762	6	0
btuD	739	717.0	750	11	0
btuF	799	795.0	801	2	0
ydeP	2243	2169.0	2280	37	0
ydeQ	901	873.0	915	14	0
btuC	968	942.0	981	13	0
btuB	1842	1836.0	1845	3	0
pstC	960	960.0	960	0	0
pstB	773	771.0	774	1	0
pstA	874	844.0	889	15	0
ydeO	755	741.0	762	7	0
envC	1230	1170.0	1260	30	0
ydeE	1180	1164.0	1188	8	0
ydeA	1182	1164.0	1191	9	0
yfiN	1218	1200.0	1227	9	0
uvrY	657	657.0	657	0	0
yfiH	723	705.0	732	9	0
yfiF	1025	999.0	1038	13	0
feaB	1492	1476.0	1500	8	0
yfiE	860	816.0	882	22	0
nagZ	1015	993.0	1026	11	0
nagE	1921	1869.0	1947	26	0
nagB	790	768.0	801	11	0
nagC	1215	1203.0	1221	6	0
nagA	1143	1131.0	1149	6	0
feaR	903	897.0	906	3	0
yfiP	691	675.0	699	8	0
uidB	1356	1320.0	1374	18	0
uidC	1258	1242.0	1266	8	0
uidA	1799	1773.0	1812	13	0
ybaP	784	762.0	795	11	0
aes	950	930.0	960	10	0
aer	1504	1470.0	1521	17	0
ysgA	808	792.0	816	8	0
csrD	1927	1899.0	1941	14	0
aroP	1372	1368.0	1374	2	0
tyrR	1532	1512.0	1542	10	0
yfgF	2232	2208.0	2244	12	0
tyrP	1211	1209.0	1212	1	0
yfgM	621	621.0	621	0	0
yheO	720	714.0	723	3	0
flhB	1149	1149.0	1149	0	0
aroA	1275	1257.0	1284	9	0
aroB	1085	1077.0	1089	4	0
flhA	2071	2055.0	2079	8	0
aroD	745	717.0	759	14	0
aroE	810	792.0	819	9	0
aroF	1066	1056.0	1071	5	0
aroG	1037	1005.0	1053	16	0
kefB	1778	1722.0	1806	28	0
kefC	1858	1848.0	1863	5	0
ybiR	1117	1113.0	1119	2	0
aroM	675	669.0	678	3	0
dld	1697	1659.0	1716	19	0
uvrC	1832	1830.0	1833	1	0
ycfQ	631	627.0	633	2	0
gldA	1085	1047.0	1104	19	0
rsuA	681	651.0	696	15	0
aegA	1956	1908.0	1980	24	0
prkB	864	852.0	870	6	0
ydeM	1148	1128.0	1158	10	0
endA	704	696.0	708	4	0
yniC	663	651.0	669	6	0
yniA	849	825.0	861	12	0
yegL	633	579.0	660	27	0
ydeN	1678	1668.0	1683	5	0
ycaD	1128	1086.0	1149	21	0
ttdA	909	903.0	912	3	0
ttdB	599	585.0	606	7	0
rpe	672	660.0	678	6	0
ynjE	1285	1239.0	1308	23	0
nhoA	834	810.0	846	12	0
wzyE	1343	1323.0	1353	10	0
agaC	800	792.0	804	4	0
rhlE	1331	1263.0	1365	34	0
rhlB	1257	1239.0	1266	9	0
agaD	787	777.0	792	5	0
agaI	738	702.0	756	18	0
hmp	1187	1179.0	1191	4	0
ybiT	1571	1527.0	1593	22	0
agaS	1143	1119.0	1155	12	0
agaR	805	795.0	810	5	0
yicH	1699	1677.0	1710	11	0
lgt	868	852.0	876	8	0
mutY	1044	1026.0	1053	9	0
yicL	922	918.0	924	2	0
ybiU	1258	1242.0	1266	8	0
rbn	911	897.0	918	7	0
fabR	647	645.0	648	1	0
yojI	1617	1560.0	1645	28	0
fabD	922	906.0	930	8	0
fabG	733	729.0	735	2	0
fabF	1231	1209.0	1242	11	0
fabB	1209	1185.0	1221	12	0
fabI	786	780.0	789	3	0
fabH	949	939.0	954	5	0
fkpA	809	801.0	813	4	0
ydjX	698	672.0	711	13	0
eptB	1686	1674.0	1692	6	0
eptA	1632	1608.0	1644	12	0
ackA	1201	1197.0	1203	2	0
setA	1177	1173.0	1179	2	0
arsB	1290	1290.0	1290	0	0
setC	1183	1179.0	1185	2	0
ung	674	642.0	690	16	0
xdhB	878	876.0	879	1	0
eamA	881	863.0	890	9	0
yohK	693	687.0	696	3	0
alkB	642	624.0	651	9	0
mtlA	1897	1863.0	1914	17	0
php	872	858.0	879	7	0
mtlD	1120	1062.0	1149	29	0
fhlA	2056	2010.0	2079	23	0
iscS	1208	1194.0	1215	7	0
dusB	966	966.0	966	0	0
dusC	932	900.0	948	16	0
envZ	1328	1278.0	1353	25	0
ydjG	981	981.0	981	0	0
yfaP	763	735.0	777	14	0
nirC	799	783.0	807	8	0
nirB	2514	2454.0	2544	30	0
radA	1354	1296.0	1383	29	0
sufB	1471	1437.0	1488	17	0
sufC	742	732.0	747	5	0
gmd	1109	1083.0	1122	13	0
sufS	1191	1131.0	1221	30	0
add	1002	1002.0	1002	0	0
ada	1049	1017.0	1065	16	0
gmr	1981	1971.0	1986	5	0
adk	642	636.0	645	3	0
otsA	1424	1422.0	1425	1	0
otsB	801	801.0	801	0	0
nadC	894	894.0	894	0	0
yhhX	1032	1020.0	1038	6	0
rstA	719	717.0	720	1	0
nadE	819	801.0	828	9	0
rstB	1290	1266.0	1302	12	0
cadC	1529	1509.0	1539	10	0
gudX	1309	1245.0	1341	32	0
murA	1244	1212.0	1260	16	0
murB	1011	975.0	1029	18	0
murC	1458	1422.0	1476	18	0
murD	1258	1140.0	1317	59	0
murE	1472	1440.0	1488	16	0
murF	1354	1344.0	1359	5	0
murG	1055	1029.0	1068	13	0
murP	1404	1362.0	1425	21	0
murQ	870	816.0	897	27	0
tmk	636	624.0	642	6	0
bglH	1602	1572.0	1617	15	0
dcm	1406	1380.0	1419	13	0
rarD	870	850.0	880	10	0
bglA	1414	1362.0	1440	26	0
bglB	1387	1368.0	1396	9	0
oppF	989	957.0	1005	16	0
bglX	2285	2259.0	2298	13	0
yadS	619	609.0	624	5	0
yddG	804	762.0	825	21	0
amtB	1261	1209.0	1287	26	0
dcp	2016	1956.0	2046	30	0
ndh	1296	1278.0	1305	9	0
zipA	984	978.0	987	3	0
yfhG	701	675.0	714	13	0
yabI	735	675.0	765	30	0
yfhR	848	834.0	855	7	0
mazG	787	777.0	792	5	0
appA	1298	1296.0	1299	1	0
yjfK	651	633.0	660	9	0
yjfJ	695	687.0	699	4	0
hflD	639	633.0	642	3	0
hflC	1001	993.0	1005	4	0
mraY	1075	1059.0	1083	8	0
yjfC	1128	1056.0	1164	36	0
hflK	1257	1251.0	1260	3	0
hdhA	758	738.0	768	10	0
yjfP	739	717.0	750	11	0
hflX	1279	1275.0	1281	2	0
fliY	784	750.0	801	17	0
arnT	1642	1620.0	1653	11	0
yhdJ	874	852.0	885	11	0
fliP	727	705.0	738	11	0
fliR	767	729.0	786	19	0
fliM	990	960.0	1005	15	0
fliI	1352	1308.0	1374	22	0
fliH	675	651.0	687	12	0
fliD	1389	1353.0	1407	18	0
fliG	982	954.0	996	14	0
fliF	1639	1599.0	1659	20	0
fliA	716	708.0	720	4	0
srmB	1312	1266.0	1335	23	0
menA	923	915.0	927	4	0
mglA	1504	1470.0	1521	17	0
mglB	985	957.0	999	14	0
mglC	1010	1008.0	1011	1	0
xdhD	2846	2796.0	2871	25	0
yohF	735	681.0	762	27	0
iadA	1158	1128.0	1173	15	0
hcr	968	966.0	969	1	0
nrdA	2245	2163.0	2286	41	0
hcp	1632	1590.0	1653	21	0
metQ	801	771.0	816	15	0
nupG	1255	1251.0	1257	2	0
pdxH	647	627.0	657	10	0
yghA	880	870.0	885	5	0
pdxJ	711	669.0	732	21	0
pdxK	833	795.0	852	19	0
wzxC	1429	1329.0	1479	50	0
pdxB	1114	1068.0	1137	23	0
wzxE	1245	1233.0	1251	6	0
pdxY	861	855.0	864	3	0
yghR	750	732.0	759	9	0
yghS	706	690.0	714	8	0
yghT	690	684.0	693	3	0
yghU	856	834.0	867	11	0
bcr	1169	1125.0	1191	22	0
