Gene	Identity	Score	Length	Mismatches	DE
chbC	452	2295.0	452	0	1
gst	200	1070.0	201	1	1
yafJ	254	1380.0	255	1	1
yafK	246	1316.0	246	0	1
yafD	266	1415.0	266	0	1
mipA	248	1301.0	248	0	1
ycfS	319	1681.0	320	1	1
yafC	303	1598.0	304	1	1
ycfN	270	1421.0	274	4	1
flgA	217	1114.0	219	2	0
ycfM	213	1115.0	213	0	1
flgG	260	1343.0	260	0	0
flgF	247	1276.0	251	4	0
ycfH	265	1396.0	265	0	1
flgD	231	1158.0	231	0	0
flgK	545	2816.0	547	2	1
flgJ	313	1666.0	313	0	0
gsk	434	2357.0	434	0	1
flgH	232	1214.0	232	0	0
lptB	241	1248.0	241	0	1
flgL	312	1633.0	317	5	1
kduI	275	1491.0	278	3	1
dhaK	354	1883.0	356	2	1
yeeE	347	1780.0	352	5	1
dhaH	469	2478.0	472	3	1
kduD	252	1323.0	253	1	1
dhaL	208	1103.0	210	2	1
dhaR	634	3374.0	639	5	0
yjbG	242	1250.0	245	3	1
yjbF	209	1107.0	212	3	0
yjbC	286	1495.0	290	4	1
yjbB	543	2819.0	543	0	0
mreB	347	1796.0	347	0	1
mreC	366	1897.0	367	1	1
yjbM	233	1234.0	235	2	0
yjbH	696	3728.0	698	2	0
ychP	413	2190.0	417	4	0
aapP	249	1337.0	252	3	1
ptsP	747	3924.0	748	1	1
yjdF	205	1066.0	209	4	0
ptsI	574	3008.0	575	1	1
ychE	215	1098.0	215	0	1
ychF	363	1916.0	363	0	1
ychA	269	1403.0	269	0	1
ptsA	830	4426.0	833	3	1
ychM	559	2859.0	559	0	1
ptsG	477	2478.0	477	0	1
yeeI	263	1390.0	265	2	1
ymdC	473	2507.0	473	0	1
dppA	535	2889.0	535	0	1
dppB	338	1731.0	339	1	1
dppC	300	1535.0	300	0	1
dppD	326	1727.0	327	1	1
dppF	332	1765.0	334	2	1
uhpT	463	2412.0	463	0	1
nuoB	220	1181.0	220	0	1
fhuD	293	1541.0	296	3	1
fhuA	747	4004.0	747	0	1
nuoG	905	4898.0	908	3	1
fhuC	264	1389.0	265	1	1
uhpC	437	2271.0	439	2	1
uhpB	499	2563.0	500	1	1
nuoH	325	1687.0	325	0	1
galK	382	2045.0	382	0	1
nuoN	485	2445.0	485	0	1
nuoL	612	3148.0	613	1	1
nuoM	509	2622.0	509	0	1
proY	457	2357.0	457	0	0
proX	329	1759.0	330	1	1
proW	352	1773.0	354	2	1
proV	400	2088.0	400	0	1
sspA	212	1124.0	212	0	0
proS	570	3026.0	572	2	1
yihE	325	1740.0	328	3	1
proP	497	2616.0	500	3	1
phnF	241	1284.0	241	0	0
phnD	338	1778.0	338	0	0
phnC	259	1377.0	262	3	0
phnL	224	1178.0	226	2	0
phnJ	280	1510.0	281	1	0
proB	367	1908.0	367	0	1
proA	415	2176.0	417	2	1
phnI	351	1844.0	354	3	0
lipA	321	1727.0	321	0	1
lipB	213	1140.0	213	0	1
bacA	272	1398.0	273	1	1
bcsZ	367	1954.0	368	1	0
thrS	641	3479.0	642	1	1
bcsA	872	4671.0	872	0	1
bcsB	774	4108.0	779	5	0
bcsC	1152	6088.0	1157	5	1
bcsE	522	2781.0	523	1	1
bcsG	556	2966.0	559	3	0
yehC	223	1154.0	224	1	0
yqeG	409	2119.0	409	0	1
yehA	340	1783.0	344	4	1
yqeA	310	1626.0	310	0	1
yqeC	255	1355.0	256	1	1
yqeB	541	2837.0	541	0	1
yobB	218	1157.0	218	0	1
yqeH	209	1128.0	210	1	0
yehL	359	1909.0	362	3	0
yehP	374	1968.0	378	4	0
yehW	241	1192.0	243	2	0
yehT	239	1253.0	239	0	1
yehU	561	2990.0	561	0	1
yehZ	304	1576.0	305	1	1
yehX	304	1585.0	308	4	0
yehY	384	1918.0	385	1	0
ycdX	244	1301.0	245	1	0
pbpG	309	1643.0	310	1	0
pbpC	765	3986.0	770	5	0
lldP	550	2812.0	551	1	1
bioC	246	1297.0	251	5	1
lldR	257	1362.0	258	1	0
bioD	222	1176.0	225	3	1
bioH	255	1347.0	256	1	1
yfdZ	412	2202.0	412	0	1
lldD	395	2080.0	396	1	0
yeeO	493	2529.0	495	2	1
yeeO	11	33.0	47	36	1
yhfT	433	2212.0	434	1	0
mukB	1483	7817.0	1486	3	1
mukF	440	2321.0	440	0	1
mukE	225	1185.0	225	0	1
dbpA	455	2394.0	457	2	1
infB	890	4650.0	890	0	1
rlmB	243	1281.0	243	0	1
ybgH	492	2579.0	493	1	1
dipZ	561	2950.0	565	4	1
azoR	199	1045.0	201	2	0
exuT	431	2250.0	432	1	1
exuR	258	1390.0	258	0	1
tufB	394	2062.0	394	0	1
tufA	394	2059.0	394	0	1
yhbV	291	1554.0	292	1	0
nac	305	1597.0	305	0	1
chaA	364	1861.0	366	2	1
ycgR	243	1291.0	244	1	1
ycgM	218	1163.0	219	1	0
yagY	222	1178.0	222	0	1
yagX	838	4421.0	841	3	1
yagW	543	2905.0	547	4	1
yagV	234	1249.0	236	2	1
yagU	204	1069.0	204	0	0
yagT	228	1208.0	229	1	0
yagS	318	1668.0	318	0	0
yagR	732	3903.0	732	0	1
ycgG	503	2659.0	507	4	1
ycgF	403	2146.0	403	0	0
ygfI	297	1593.0	298	1	1
yhaJ	297	1550.0	298	1	1
murI	283	1479.0	285	2	0
pyrH	241	1262.0	241	0	1
pyrG	545	2909.0	545	0	1
pyrF	244	1287.0	245	1	1
pyrE	213	1117.0	213	0	1
pyrD	336	1768.0	336	0	1
pyrC	347	1870.0	348	1	1
pyrB	311	1659.0	311	0	1
glpT	451	2376.0	452	1	1
glpQ	354	1903.0	358	4	1
cstA	700	3638.0	701	1	1
glpX	336	1733.0	336	0	1
glpD	497	2654.0	501	4	1
glpG	275	1441.0	276	1	1
glpF	281	1458.0	281	0	1
glpA	541	2853.0	542	1	0
glpC	392	2123.0	396	4	1
glpB	416	2179.0	419	3	0
mdtG	408	2083.0	408	0	1
glpK	501	2691.0	502	1	1
agp	412	2223.0	413	1	1
cdd	294	1555.0	294	0	1
eda	213	1095.0	213	0	1
ygfT	637	3408.0	639	2	1
edd	603	3214.0	603	0	1
tehA	328	1685.0	330	2	1
queC	229	1230.0	231	2	1
ygfZ	326	1731.0	326	0	1
ygcR	259	1350.0	259	0	0
yciC	246	1224.0	247	1	1
prlC	679	3645.0	680	1	0
rseB	318	1678.0	318	0	1
ygcU	481	2595.0	484	3	0
yciM	389	2074.0	389	0	1
rseA	216	1133.0	216	0	1
yciK	248	1336.0	252	4	1
yihU	297	1556.0	298	1	0
codB	418	2100.0	419	1	1
yoaE	518	2671.0	518	0	0
codA	425	2285.0	427	2	1
yihQ	675	3663.0	678	3	1
katE	751	4015.0	753	2	0
katG	725	3841.0	726	1	1
kch	415	2164.0	417	2	0
ddg	306	1645.0	306	0	0
trg	545	2854.0	546	1	1
yhcC	307	1653.0	309	2	0
yeiL	218	1169.0	219	1	1
nhaR	300	1620.0	301	1	1
yeiH	349	1777.0	349	0	1
yeiJ	413	2082.0	416	3	1
sapD	330	1774.0	330	0	1
sapF	268	1412.0	268	0	1
ygcF	221	1193.0	223	2	1
yeiA	409	2198.0	411	2	1
sapA	547	2923.0	547	0	0
sapB	321	1665.0	321	0	0
cfa	381	2060.0	382	1	1
nhaA	385	1948.0	388	3	1
bglJ	206	1095.0	207	1	0
bglJ	9	32.0	22	13	0
birA	317	1645.0	321	4	0
yeiT	407	2164.0	412	5	1
yeiQ	483	2581.0	488	5	1
yeiR	326	1705.0	328	2	1
nfrB	742	3961.0	745	3	1
folP	282	1495.0	282	0	1
aaeA	309	1627.0	310	1	0
aaeB	653	3462.0	655	2	0
folE	222	1183.0	222	0	1
folD	288	1510.0	288	0	0
aldA	477	2525.0	479	2	1
folC	420	2210.0	422	2	1
folM	236	1270.0	240	4	0
aaeR	309	1646.0	309	0	0
yiaF	236	1239.0	236	0	0
rpoC	1407	7482.0	1407	0	1
rpoB	1342	7109.0	1342	0	1
rpoA	329	1710.0	329	0	1
kdtA	425	2231.0	425	0	1
bglG	278	1474.0	278	0	1
rpoD	611	3236.0	613	2	1
rpoH	284	1501.0	284	0	1
rpoN	474	2513.0	477	3	0
tyrS	423	2271.0	424	1	1
gshB	316	1682.0	316	0	0
mrdA	633	3379.0	633	0	1
mrdB	370	1885.0	370	0	1
rpsD	206	1079.0	206	0	1
rpsC	233	1212.0	233	0	1
rpsB	240	1278.0	241	1	1
rpsA	557	2872.0	557	0	1
fdnG	1010	5474.0	1015	5	1
fdnH	292	1577.0	294	2	1
fdnI	217	1143.0	217	0	1
deoR	252	1360.0	252	0	0
deoT	247	1320.0	249	2	0
deoA	439	2313.0	440	1	1
deoB	407	2175.0	407	0	1
deoC	257	1351.0	259	2	1
deoD	239	1257.0	239	0	1
usg	336	1750.0	337	1	1
tas	346	1852.0	346	0	1
cbrA	349	1888.0	354	5	0
phoQ	486	2574.0	486	0	1
phoP	222	1163.0	223	1	0
phoR	429	2276.0	431	2	0
phoU	241	1274.0	241	0	0
yfhH	281	1479.0	282	1	0
thiQ	228	1185.0	232	4	1
phoA	470	2490.0	471	1	1
anmK	367	1925.0	369	2	1
pfs	232	1207.0	232	0	1
phoB	229	1209.0	229	0	0
phoE	350	1825.0	351	1	1
thiM	258	1357.0	262	4	1
thiL	323	1676.0	325	2	1
thiC	631	3411.0	631	0	1
phoH	354	1900.0	354	0	1
thiG	254	1320.0	256	2	1
thiF	250	1298.0	251	1	1
thiE	209	1076.0	211	2	1
thiD	266	1405.0	266	0	1
trxB	321	1710.0	321	0	1
yiaU	323	1737.0	324	1	1
yiaT	242	1290.0	246	4	0
yiaV	377	1993.0	378	1	0
yiaY	381	2013.0	383	2	0
purA	432	2278.0	432	0	1
yiaD	219	1114.0	219	0	1
uraA	429	2163.0	429	0	1
yiaH	330	1729.0	331	1	1
yiaK	331	1769.0	332	1	1
yiaJ	279	1495.0	282	3	1
yqjH	253	1350.0	254	1	0
yiaO	326	1734.0	328	2	1
yiaN	425	2131.0	425	0	1
narY	511	2769.0	514	3	1
narX	598	3176.0	598	0	0
tar	553	2910.0	553	0	1
narZ	1244	6730.0	1246	2	1
narU	461	2354.0	462	1	1
narW	230	1202.0	231	1	1
narV	226	1181.0	226	0	1
narQ	564	2991.0	566	2	1
narP	214	1090.0	215	1	1
narL	216	1115.0	216	0	1
narI	224	1175.0	225	1	0
narH	511	2775.0	512	1	1
narK	463	2379.0	463	0	1
narJ	232	1214.0	236	4	0
tam	247	1315.0	252	5	1
narG	1246	6753.0	1247	1	0
yihV	298	1574.0	298	0	1
gcd	795	4219.0	796	1	1
gcl	591	3164.0	593	2	0
gcp	336	1763.0	337	1	1
dgsA	405	2123.0	406	1	0
yihW	261	1368.0	261	0	1
paaX	314	1646.0	316	2	1
paaC	248	1308.0	248	0	0
paaA	308	1671.0	309	1	0
paaF	252	1299.0	255	3	1
paaG	258	1358.0	262	4	0
paaE	398	2065.0	401	3	1
paaJ	352	1880.0	356	4	0
paaK	436	2348.0	437	1	1
paaH	472	2500.0	475	3	0
sdiA	236	1280.0	240	4	1
insF	286	1550.0	288	2	1
ydcI	306	1609.0	307	1	1
yrbL	210	1119.0	210	0	1
yrbG	325	1619.0	325	0	0
yrbF	269	1411.0	269	0	1
yrbE	260	1316.0	260	0	1
yrbC	211	1114.0	211	0	1
kbl	398	2111.0	398	0	1
dmsD	204	1059.0	204	0	0
dmsA	812	4395.0	814	2	0
dmsB	205	1105.0	205	0	0
dmsC	284	1431.0	287	3	1
ruvA	203	1054.0	203	0	1
ruvB	336	1740.0	336	0	0
yjtD	224	1183.0	228	4	1
tsf	283	1451.0	283	0	1
mutH	228	1179.0	229	1	1
ynjF	206	1049.0	206	0	0
mutL	613	3231.0	615	2	0
mutM	268	1424.0	269	1	1
mutS	851	4517.0	853	2	1
tsx	294	1550.0	294	0	1
rlpA	359	1859.0	362	3	1
tsr	547	2837.0	554	7	1
ydjQ	293	1563.0	295	2	0
dam	278	1495.0	278	0	1
ydjZ	232	1192.0	234	2	0
modA	254	1319.0	257	3	1
modB	229	1144.0	229	0	0
modC	350	1839.0	352	2	1
ydjE	451	2309.0	452	1	1
modE	262	1365.0	262	0	0
modF	486	2557.0	489	3	1
ydjF	252	1336.0	252	0	1
ydjI	278	1487.0	278	0	0
ydjH	315	1649.0	315	0	0
ydjK	458	2381.0	459	1	0
ydjJ	345	1830.0	347	2	0
yeaJ	495	2651.0	496	1	1
ydjL	357	1896.0	358	1	0
ydjN	461	2350.0	463	2	1
yfjB	292	1565.0	292	0	1
yadH	256	1301.0	256	0	1
cusR	226	1171.0	227	1	1
yadL	195	998.0	200	5	1
yfjD	397	2073.0	398	1	0
nfo	284	1523.0	285	1	1
nadA	346	1859.0	347	1	1
gudD	444	2393.0	446	2	1
yadG	308	1619.0	308	0	1
nfi	223	1173.0	223	0	1
nadD	213	1133.0	213	0	1
cusA	1047	5479.0	1047	0	0
cusC	457	2391.0	457	0	1
cusC	5	28.0	10	5	1
cusB	406	2127.0	407	1	0
gudP	449	2316.0	450	1	1
nadR	408	2210.0	410	2	1
uxuB	485	2614.0	486	1	1
waaF	347	1857.0	348	1	1
map	264	1402.0	264	0	1
kdsA	284	1496.0	284	0	1
kdsB	247	1302.0	248	1	1
kdsD	328	1722.0	328	0	1
rplD	201	1047.0	201	0	1
rplB	273	1426.0	273	0	1
rplC	209	1074.0	209	0	1
rplA	234	1197.0	234	0	1
metR	316	1680.0	317	1	0
lrhA	311	1651.0	312	1	1
hyuA	460	2475.0	461	1	1
rep	671	3613.0	673	2	1
metB	385	2037.0	386	1	0
metC	392	2108.0	395	3	1
mrcB	842	4468.0	844	2	1
metA	304	1634.0	309	5	0
metF	296	1590.0	296	0	1
metG	675	3667.0	677	2	1
metK	384	2052.0	384	0	1
metH	1225	6572.0	1227	2	1
metI	217	1075.0	217	0	1
metN	342	1819.0	343	1	1
metL	810	4265.0	810	0	1
ycjR	260	1393.0	262	2	0
ycjS	349	1902.0	351	2	0
ycjP	280	1452.0	280	0	0
caiT	503	2621.0	504	1	0
ycjW	329	1758.0	332	3	1
ycjU	215	1118.0	219	4	0
ycjZ	297	1546.0	299	2	0
ycjX	461	2461.0	465	4	1
yhbJ	284	1503.0	284	0	1
yhbU	329	1782.0	331	2	0
yhbW	334	1778.0	335	1	0
caiD	260	1360.0	261	1	0
ycjF	352	1848.0	353	1	1
caiB	404	2181.0	405	1	0
caiA	379	2043.0	380	1	0
ycjN	426	2256.0	430	4	0
ycjO	293	1500.0	293	0	0
ycjM	558	3014.0	559	1	1
garD	520	2765.0	523	3	1
yegH	524	2747.0	527	3	1
pgl	330	1766.0	331	1	1
pgm	544	2911.0	546	2	1
pgk	387	2003.0	387	0	1
pgi	548	2953.0	549	1	1
potI	280	1418.0	281	1	1
potH	315	1623.0	317	2	1
potG	374	1993.0	377	3	1
potF	369	1950.0	370	1	1
potE	439	2260.0	439	0	1
potD	347	1828.0	348	1	1
potC	264	1356.0	264	0	1
potB	275	1391.0	275	0	1
potA	378	2015.0	378	0	1
mviN	510	2605.0	511	1	1
prmC	277	1458.0	277	0	1
prmB	309	1655.0	310	1	1
pflD	760	4090.0	765	5	1
hgdC	251	1315.0	255	4	1
pflC	290	1539.0	292	2	0
pflA	246	1320.0	246	0	1
ahpF	521	2763.0	521	0	1
udp	252	1337.0	253	1	1
yqcE	420	2200.0	425	5	0
xylR	392	2106.0	392	0	1
xylH	393	1959.0	393	0	1
xylA	439	2377.0	440	1	1
udk	213	1131.0	213	0	1
xylB	481	2546.0	484	3	1
xylE	489	2571.0	491	2	1
xylG	512	2693.0	513	1	1
xylF	329	1713.0	330	1	1
dnaQ	241	1293.0	243	2	0
dnaX	640	3359.0	643	3	1
dnaA	467	2503.0	467	0	1
dnaC	245	1313.0	245	0	1
dnaB	471	2480.0	471	0	1
dnaE	1160	6178.0	1160	0	1
dnaG	581	3111.0	581	0	1
dnaK	638	3339.0	638	0	1
dnaJ	374	1977.0	376	2	1
dnaN	366	1944.0	366	0	1
sdhA	588	3167.0	588	0	1
sdhB	237	1267.0	238	1	1
tldD	481	2517.0	481	0	1
trpB	397	2122.0	397	0	1
trpA	267	1395.0	268	1	1
trpD	530	2799.0	531	1	1
trpE	516	2736.0	520	4	1
vacJ	250	1331.0	251	1	1
yliA	608	3188.0	612	4	1
yliB	510	2721.0	512	2	1
yliC	306	1575.0	306	0	1
yliD	302	1550.0	303	1	1
yliE	779	4134.0	782	3	1
yliF	439	2323.0	442	3	1
yliG	441	2340.0	441	0	1
trpS	333	1799.0	334	1	1
yliJ	208	1099.0	208	0	1
yliK	712	3806.0	714	2	0
fdoG	1015	5485.0	1016	1	1
fdoI	211	1104.0	211	0	1
fdoH	300	1621.0	300	0	1
rfaE	477	2499.0	477	0	1
fieF	300	1562.0	300	0	0
rncA	269	1400.0	274	5	1
visC	395	2099.0	400	5	1
pstS	346	1798.0	346	0	1
evgA	204	1071.0	204	0	1
envY	250	1325.0	253	3	0
envR	218	1168.0	220	2	0
btuF	266	1375.0	266	0	1
ydeP	754	4089.0	759	5	1
ydeQ	301	1576.0	304	3	0
btuC	324	1593.0	326	2	0
btuB	614	3232.0	614	0	1
pstC	319	1602.0	319	0	1
pstB	257	1388.0	257	0	0
moeA	406	2137.0	411	5	0
ydeO	251	1350.0	253	2	0
ydeH	295	1584.0	296	1	1
envC	419	2157.0	419	0	1
ydeE	392	2002.0	395	3	1
ydeA	396	2005.0	396	0	1
yfiN	407	2174.0	408	1	1
yaeT	810	4310.0	810	0	1
uvrY	218	1156.0	218	0	1
yfiH	240	1288.0	243	3	1
yfiF	345	1842.0	345	0	1
feaB	498	2649.0	499	1	1
yfiE	290	1532.0	293	3	1
nagZ	339	1805.0	341	2	0
yfiC	242	1305.0	245	3	1
nagD	250	1334.0	250	0	1
nagE	645	3358.0	648	3	1
nagB	266	1443.0	266	0	0
nagC	406	2139.0	406	0	0
nagA	381	2024.0	382	1	0
yaeL	449	2328.0	450	1	1
feaR	299	1615.0	301	2	1
yfiP	230	1223.0	232	2	0
yfiQ	883	4693.0	886	3	1
uidB	454	2363.0	457	3	1
uidC	420	2210.0	421	1	1
uidA	602	3266.0	603	1	1
ybaP	260	1379.0	264	4	0
aes	317	1707.0	319	2	1
aer	502	2672.0	506	4	0
ysgA	268	1433.0	271	3	1
csrD	645	3447.0	646	1	0
aroP	457	2367.0	457	0	1
tyrR	512	2730.0	513	1	1
yfgF	743	3963.0	747	4	0
tyrP	403	2041.0	403	0	1
yfgA	334	1749.0	337	3	1
yfgB	384	2064.0	384	0	1
yfgC	487	2565.0	487	0	1
yfgL	390	2034.0	392	2	1
yfgM	206	1057.0	206	0	1
yheO	240	1274.0	240	0	1
flhB	382	1996.0	382	0	0
aroA	427	2276.0	427	0	1
aroB	361	1899.0	362	1	1
flhA	690	3569.0	692	2	0
aroD	248	1294.0	252	4	0
aroE	268	1416.0	272	4	1
aroF	354	1904.0	356	2	1
aroG	349	1864.0	350	1	1
kefB	599	3090.0	601	2	1
kefC	619	3196.0	620	1	0
ybiR	370	1880.0	372	2	0
kefA	1118	5899.0	1120	2	1
aroM	225	1159.0	225	0	1
dld	570	3076.0	571	1	1
uvrC	610	3268.0	610	0	1
ycfQ	209	1123.0	210	1	1
gldA	367	1928.0	367	0	1
rsuA	230	1226.0	231	1	1
aegA	657	3538.0	659	2	1
ydeM	380	2068.0	385	5	1
endA	235	1271.0	235	0	1
yniC	221	1139.0	222	1	0
yniA	285	1510.0	286	1	1
yegL	216	1143.0	219	3	0
ydeN	560	3003.0	560	0	1
ycaD	380	1950.0	382	2	0
rumB	370	1986.0	375	5	1
ttdA	303	1615.0	303	0	0
ttdB	200	1059.0	201	1	0
rpe	225	1178.0	225	0	1
ynjE	430	2288.0	435	5	1
sthA	466	2511.0	466	0	1
nhoA	278	1491.0	281	3	0
wzyE	450	2309.0	450	0	1
agaC	266	1376.0	267	1	0
rhlE	454	2368.0	454	0	1
rhlB	421	2248.0	421	0	1
agaD	262	1372.0	263	1	1
agaI	247	1312.0	251	4	0
hmp	395	2123.0	396	1	1
ybiT	530	2814.0	530	0	1
agaS	381	2042.0	384	3	0
agaR	269	1412.0	269	0	0
yicH	565	2957.0	569	4	1
lgt	290	1493.0	291	1	1
yjgI	236	1209.0	237	1	0
mutY	348	1868.0	350	2	1
yjgB	336	1806.0	339	3	0
yicL	305	1551.0	307	2	1
ybiU	421	2271.0	421	0	1
rbn	290	1503.0	290	0	1
yhhQ	220	1136.0	221	1	0
yjgP	366	1908.0	366	0	1
yjgQ	360	1877.0	360	0	0
fabR	214	1111.0	215	1	1
yojI	546	2863.0	547	1	1
fabD	309	1624.0	309	0	1
fabG	243	1243.0	244	1	1
fabF	413	2183.0	413	0	1
fabB	406	2155.0	406	0	1
fabI	262	1383.0	262	0	1
fabH	316	1674.0	317	1	1
cpsG	345	1869.0	456	111	1
cpsB	292	1538.0	472	180	1
fkpA	269	1376.0	270	1	1
ydjX	231	1168.0	236	5	1
eptB	562	3044.0	563	1	1
eptA	544	2925.0	547	3	1
ackA	400	2128.0	400	0	1
setA	391	2012.0	392	1	1
arsB	429	2144.0	429	0	0
prkB	288	1538.0	289	1	1
ung	229	1220.0	229	0	1
xdhB	292	1552.0	292	0	1
eamA	294	1483.0	297	3	1
yohK	231	1177.0	231	0	0
alkB	212	1145.0	216	4	0
mtlA	637	3343.0	637	0	1
php	291	1564.0	292	1	0
mtlD	378	1988.0	382	4	1
fhlA	690	3678.0	692	2	1
iscS	404	2161.0	404	0	1
dusB	321	1723.0	321	0	1
dusC	312	1654.0	315	3	1
nfnB	215	1143.0	217	2	1
ycfD	373	1969.0	373	0	0
envZ	449	2371.0	450	1	1
ydjG	326	1729.0	326	0	0
gutQ	318	1667.0	321	3	1
yfaP	256	1375.0	258	2	0
nirC	268	1377.0	268	0	0
nirB	846	4535.0	847	1	0
radA	459	2423.0	460	1	1
gmk	207	1100.0	207	0	0
sufC	247	1292.0	248	1	0
ypjD	263	1365.0	263	0	1
sufI	469	2462.0	470	1	1
gmd	373	2011.0	373	0	0
sufS	402	2153.0	406	4	1
add	333	1753.0	333	0	1
ada	352	1883.0	354	2	1
gmr	660	3523.0	661	1	0
adk	213	1107.0	214	1	1
otsA	474	2529.0	474	0	1
otsB	266	1412.0	266	0	1
yjjQ	241	1281.0	241	0	0
nadC	297	1558.0	297	0	0
yhhX	345	1849.0	345	0	0
rstA	238	1255.0	239	1	1
nadE	270	1450.0	275	5	1
rstB	431	2291.0	433	2	1
cadC	510	2726.0	512	2	1
gudX	442	2368.0	446	4	1
murA	419	2200.0	419	0	1
murB	337	1809.0	342	5	0
murC	490	2594.0	491	1	1
murD	435	2306.0	438	3	1
murE	491	2607.0	495	4	1
murF	451	2361.0	452	1	1
murG	354	1839.0	355	1	1
ynhG	333	1740.0	334	1	1
murP	473	2440.0	474	1	1
murQ	430	2312.0	434	4	1
tmk	213	1105.0	213	0	1
bglH	537	2874.0	538	1	1
dcm	470	2539.0	472	2	1
rarD	294	1527.0	295	1	0
bglA	478	2587.0	479	1	1
yddV	458	2411.0	460	2	1
bglB	462	2508.0	464	2	0
oppF	333	1767.0	334	1	1
bglX	763	4067.0	765	2	1
ybbK	305	1586.0	305	0	1
yadS	207	1043.0	207	0	0
yddG	272	1388.0	274	2	1
amtB	427	2172.0	428	1	0
dcp	676	3622.0	681	5	1
ndh	434	2315.0	434	0	1
yfhK	473	2507.0	475	2	1
yfhA	443	2337.0	444	1	1
zipA	327	1695.0	328	1	1
yfhB	211	1110.0	211	0	1
yfhD	470	2508.0	472	2	1
yfhG	233	1232.0	237	4	1
yfhQ	245	1301.0	245	0	1
yabI	251	1278.0	253	2	1
yfhR	284	1509.0	284	0	0
mazG	263	1389.0	263	0	0
appC	511	2691.0	514	3	0
appB	378	1929.0	378	0	0
appA	431	2276.0	432	1	0
yjfK	217	1149.0	219	2	0
yjfJ	232	1156.0	232	0	0
hflD	213	1105.0	213	0	1
hflC	334	1743.0	334	0	1
mraY	360	1852.0	360	0	1
yjfC	382	2046.0	387	5	0
mraW	313	1635.0	313	0	1
waaD	310	1655.0	310	0	0
hflK	419	2203.0	419	0	1
hdhA	254	1340.0	255	1	1
yjfP	244	1303.0	249	5	0
hflX	425	2227.0	426	1	1
fliY	265	1370.0	266	1	1
arnT	547	2870.0	550	3	0
yhdJ	290	1565.0	294	4	0
yhdH	323	1707.0	324	1	1
fliP	245	1226.0	245	0	0
fliR	258	1281.0	261	3	1
fliM	333	1741.0	334	1	0
fliI	457	2372.0	457	0	0
fliH	225	1166.0	228	3	0
fliD	466	2329.0	468	2	0
fliG	331	1694.0	331	0	0
fliF	552	2896.0	552	0	0
fliA	239	1234.0	239	0	0
srmB	443	2344.0	444	1	1
ymcA	695	3725.0	698	3	1
menA	307	1593.0	308	1	1
yjbN	345	1868.0	345	0	1
mglA	506	2686.0	506	0	1
mglB	332	1719.0	332	0	1
mglC	336	1677.0	336	0	1
xdhD	955	5117.0	956	1	1
yohF	249	1316.0	253	4	1
iadA	388	2033.0	390	2	1
hcr	322	1729.0	322	0	1
nrdA	759	4102.0	761	2	1
hcp	548	2940.0	550	2	0
phpB	201	1077.0	203	2	1
metQ	270	1389.0	271	1	1
nupG	418	2179.0	418	0	1
pdxH	217	1160.0	218	1	1
yghA	294	1545.0	294	0	1
pdxJ	243	1263.0	243	0	1
pdxK	280	1481.0	283	3	1
ybhL	234	1186.0	234	0	1
wzxC	487	2492.0	492	5	0
pdxB	374	1964.0	378	4	1
yghK	559	2820.0	560	1	1
ybhO	413	2206.0	413	0	1
wzxE	415	2110.0	416	1	1
pdxY	287	1528.0	287	0	1
yghR	251	1324.0	252	1	0
yghS	234	1248.0	237	3	0
yghT	229	1217.0	230	1	0
yghU	288	1540.0	288	0	1
ybhI	477	2397.0	477	0	1
yghZ	342	1824.0	346	4	1
bcr	395	2021.0	396	1	1
ybhH	350	1842.0	350	0	1
